[Measurement conditions]
Sample identification,
Comment - 1,"Configuration=Chi-Phi-Z stage 240 mm (reflection), Owner=User-1, Creation date=10/23/2015 4:48:55 PM"
Comment - 2,"Goniometer=Theta/Theta; Minimum step size 2Theta:0.0001; Minimum step size Omega:0.0001"
Comment - 3,"Sample stage=Chi-Phi-z stage 240 mm (reflection); Minimum step size Phi:0.01; Minimum step size Chi:0.01; Minimum step size Z:0.001"
Comment - 4,"Diffractometer system=EMPYREAN"
Comment - 5,"Measurement program=C:\PANalytical\Data Collector\Programs\Yuki-Relative_omega-scan.xrdmp, Identifier={714DD9F1-97E5-4756-BC72-863CC68FA22F}"
Comment - 6,"Fine Calibration Offset for 2Theta = 0.0058 deg"
Comment - 7,"Fine Calibration Offset for Omega = 0.2410 deg"
Anode material,Cu
K-Alpha1 wavelength,1.5405980
K-Alpha2 wavelength,1.5444260
Ratio K-Alpha2/K-Alpha1,0.000
Monochromator used,YES
Generator voltage, 40
Tube current, 20
File date and time,21/Oct/2023 10:07
Unit cell,
h k l, 0 0 0
Scan axis,Omega
14.965650, 0.088, 5.0
14.966150, 0.088, 4.0
14.966650, 0.088, 4.0
14.967150, 0.088, 3.0
14.967650, 0.088, 1.0
14.968150, 0.088, 2.0
14.968650, 0.088, 1.0
14.969150, 0.088, 5.0
14.969650, 0.088, 2.0
14.970150, 0.088, 2.0
14.970650, 0.088, 6.0
14.971150, 0.088, 0.0
14.971650, 0.088, 0.0
14.972150, 0.088, 1.0
14.972650, 0.088, 4.0
14.973150, 0.088, 4.0
14.973650, 0.088, 3.0
14.974150, 0.088, 2.0
14.974650, 0.088, 5.0
14.975150, 0.088, 4.0
14.975650, 0.088, 3.0
14.976150, 0.088, 1.0
14.976650, 0.088, 3.0
14.977150, 0.088, 2.0
14.977650, 0.088, 1.0
14.978150, 0.088, 3.0
14.978650, 0.088, 0.0
14.979150, 0.088, 2.0
14.979650, 0.088, 4.0
14.980150, 0.088, 3.0
14.980650, 0.088, 2.0
14.981150, 0.088, 2.0
14.981650, 0.088, 3.0
14.982150, 0.088, 4.0
14.982650, 0.088, 3.0
14.983150, 0.088, 1.0
14.983650, 0.088, 3.0
14.984150, 0.088, 6.0
14.984650, 0.088, 3.0
14.985150, 0.088, 2.0
14.985650, 0.088, 3.0
14.986150, 0.088, 5.0
14.986650, 0.088, 1.0
14.987150, 0.088, 1.0
14.987650, 0.088, 2.0
14.988150, 0.088, 4.0
14.988650, 0.088, 3.0
14.989150, 0.088, 2.0
14.989650, 0.088, 4.0
14.990150, 0.088, 5.0
14.990650, 0.088, 9.0
14.991150, 0.088, 4.0
14.991650, 0.088, 2.0
14.992150, 0.088, 6.0
14.992650, 0.088, 5.0
14.993150, 0.088, 4.0
14.993650, 0.088, 6.0
14.994150, 0.088, 7.0
14.994650, 0.088, 5.0
14.995150, 0.088, 4.0
14.995650, 0.088, 4.0
14.996150, 0.088, 2.0
14.996650, 0.088, 10.0
14.997150, 0.088, 2.0
14.997650, 0.088, 7.0
14.998150, 0.088, 4.0
14.998650, 0.088, 3.0
14.999150, 0.088, 5.0
14.999650, 0.088, 2.0
15.000150, 0.088, 3.0
15.000650, 0.088, 3.0
15.001150, 0.088, 4.0
15.001650, 0.088, 11.0
15.002150, 0.088, 6.0
15.002650, 0.088, 12.0
15.003150, 0.088, 5.0
15.003650, 0.088, 9.0
15.004150, 0.088, 6.0
15.004650, 0.088, 10.0
15.005150, 0.088, 8.0
15.005650, 0.088, 6.0
15.006150, 0.088, 6.0
15.006650, 0.088, 3.0
15.007150, 0.088, 7.0
15.007650, 0.088, 10.0
15.008150, 0.088, 11.0
15.008650, 0.088, 6.0
15.009150, 0.088, 5.0
15.009650, 0.088, 6.0
15.010150, 0.088, 10.0
15.010650, 0.088, 13.0
15.011150, 0.088, 7.0
15.011650, 0.088, 6.0
15.012150, 0.088, 5.0
15.012650, 0.088, 9.0
15.013150, 0.088, 5.0
15.013650, 0.088, 13.0
15.014150, 0.088, 12.0
15.014650, 0.088, 13.0
15.015150, 0.088, 16.0
15.015650, 0.088, 12.0
15.016150, 0.088, 13.0
15.016650, 0.088, 7.0
15.017150, 0.088, 18.0
15.017650, 0.088, 8.0
15.018150, 0.088, 16.0
15.018650, 0.088, 14.0
15.019150, 0.088, 16.0
15.019650, 0.088, 9.0
15.020150, 0.088, 23.0
15.020650, 0.088, 17.0
15.021150, 0.088, 16.0
15.021650, 0.088, 16.0
15.022150, 0.088, 28.0
15.022650, 0.088, 23.0
15.023150, 0.088, 23.0
15.023650, 0.088, 25.0
15.024150, 0.088, 20.0
15.024650, 0.088, 23.0
15.025150, 0.088, 19.0
15.025650, 0.088, 20.0
15.026150, 0.088, 23.0
15.026650, 0.088, 23.0
15.027150, 0.088, 20.0
15.027650, 0.088, 22.0
15.028150, 0.088, 24.0
15.028650, 0.088, 25.0
15.029150, 0.088, 17.0
15.029650, 0.088, 19.0
15.030150, 0.088, 26.0
15.030650, 0.088, 28.0
15.031150, 0.088, 37.0
15.031650, 0.088, 40.0
15.032150, 0.088, 37.0
15.032650, 0.088, 44.0
15.033150, 0.088, 29.0
15.033650, 0.088, 37.0
15.034150, 0.088, 43.0
15.034650, 0.088, 42.0
15.035150, 0.088, 44.0
15.035650, 0.088, 42.0
15.036150, 0.088, 44.0
15.036650, 0.088, 35.0
15.037150, 0.088, 57.0
15.037650, 0.088, 51.0
15.038150, 0.088, 42.0
15.038650, 0.088, 59.0
15.039150, 0.088, 60.0
15.039650, 0.088, 60.0
15.040150, 0.088, 67.0
15.040650, 0.088, 57.0
15.041150, 0.088, 71.0
15.041650, 0.088, 74.0
15.042150, 0.088, 80.0
15.042650, 0.088, 78.0
15.043150, 0.088, 68.0
15.043650, 0.088, 87.0
15.044150, 0.088, 88.0
15.044650, 0.088, 105.0
15.045150, 0.088, 95.0
15.045650, 0.088, 101.0
15.046150, 0.088, 110.0
15.046650, 0.088, 139.0
15.047150, 0.088, 144.0
15.047650, 0.088, 144.0
15.048150, 0.088, 147.0
15.048650, 0.088, 166.0
15.049150, 0.088, 152.0
15.049650, 0.088, 173.0
15.050150, 0.088, 196.0
15.050650, 0.088, 188.0
15.051150, 0.088, 204.0
15.051650, 0.088, 243.0
15.052150, 0.088, 258.0
15.052650, 0.088, 248.0
15.053150, 0.088, 304.0
15.053650, 0.088, 367.0
15.054150, 0.088, 427.0
15.054650, 0.088, 464.0
15.055150, 0.088, 523.0
15.055650, 0.088, 624.0
15.056150, 0.088, 782.0
15.056650, 0.088, 1145.0
15.057150, 0.088, 1529.0
15.057650, 0.088, 2218.0
15.058150, 0.088, 2944.0
15.058650, 0.088, 3929.0
15.059150, 0.088, 4515.0
15.059650, 0.088, 4764.0
15.060150, 0.088, 4575.0
15.060650, 0.088, 4208.0
15.061150, 0.088, 3530.0
15.061650, 0.088, 2727.0
15.062150, 0.088, 2000.0
15.062650, 0.088, 1445.0
15.063150, 0.088, 1094.0
15.063650, 0.088, 879.0
15.064150, 0.088, 657.0
15.064650, 0.088, 600.0
15.065150, 0.088, 523.0
15.065650, 0.088, 482.0
15.066150, 0.088, 404.0
15.066650, 0.088, 332.0
15.067150, 0.088, 317.0
15.067650, 0.088, 245.0
15.068150, 0.088, 267.0
15.068650, 0.088, 237.0
15.069150, 0.088, 194.0
15.069650, 0.088, 195.0
15.070150, 0.088, 189.0
15.070650, 0.088, 158.0
15.071150, 0.088, 159.0
15.071650, 0.088, 147.0
15.072150, 0.088, 138.0
15.072650, 0.088, 120.0
15.073150, 0.088, 113.0
15.073650, 0.088, 117.0
15.074150, 0.088, 119.0
15.074650, 0.088, 91.0
15.075150, 0.088, 106.0
15.075650, 0.088, 93.0
15.076150, 0.088, 81.0
15.076650, 0.088, 79.0
15.077150, 0.088, 71.0
15.077650, 0.088, 70.0
15.078150, 0.088, 54.0
15.078650, 0.088, 58.0
15.079150, 0.088, 47.0
15.079650, 0.088, 47.0
15.080150, 0.088, 32.0
15.080650, 0.088, 37.0
15.081150, 0.088, 38.0
15.081650, 0.088, 39.0
15.082150, 0.088, 27.0
15.082650, 0.088, 27.0
15.083150, 0.088, 27.0
15.083650, 0.088, 29.0
15.084150, 0.088, 26.0
15.084650, 0.088, 28.0
15.085150, 0.088, 17.0
15.085650, 0.088, 31.0
15.086150, 0.088, 17.0
15.086650, 0.088, 16.0
15.087150, 0.088, 20.0
15.087650, 0.088, 24.0
15.088150, 0.088, 10.0
15.088650, 0.088, 17.0
15.089150, 0.088, 17.0
15.089650, 0.088, 16.0
15.090150, 0.088, 13.0
15.090650, 0.088, 16.0
15.091150, 0.088, 16.0
15.091650, 0.088, 11.0
15.092150, 0.088, 13.0
15.092650, 0.088, 9.0
15.093150, 0.088, 13.0
15.093650, 0.088, 12.0
15.094150, 0.088, 19.0
15.094650, 0.088, 15.0
15.095150, 0.088, 15.0
15.095650, 0.088, 12.0
15.096150, 0.088, 14.0
15.096650, 0.088, 18.0
15.097150, 0.088, 10.0
15.097650, 0.088, 8.0
15.098150, 0.088, 5.0
15.098650, 0.088, 8.0
15.099150, 0.088, 8.0
15.099650, 0.088, 4.0
15.100150, 0.088, 9.0
15.100650, 0.088, 10.0
15.101150, 0.088, 14.0
15.101650, 0.088, 6.0
15.102150, 0.088, 4.0
15.102650, 0.088, 6.0
15.103150, 0.088, 7.0
15.103650, 0.088, 5.0
15.104150, 0.088, 7.0
15.104650, 0.088, 7.0
15.105150, 0.088, 9.0
15.105650, 0.088, 5.0
15.106150, 0.088, 7.0
15.106650, 0.088, 0.0
15.107150, 0.088, 6.0
15.107650, 0.088, 7.0
15.108150, 0.088, 7.0
15.108650, 0.088, 3.0
15.109150, 0.088, 4.0
15.109650, 0.088, 10.0
15.110150, 0.088, 3.0
15.110650, 0.088, 6.0
15.111150, 0.088, 3.0
15.111650, 0.088, 2.0
15.112150, 0.088, 8.0
15.112650, 0.088, 4.0
15.113150, 0.088, 4.0
15.113650, 0.088, 6.0
15.114150, 0.088, 3.0
15.114650, 0.088, 4.0
15.115150, 0.088, 4.0
15.115650, 0.088, 4.0
15.116150, 0.088, 5.0
15.116650, 0.088, 0.0
15.117150, 0.088, 1.0
15.117650, 0.088, 1.0
15.118150, 0.088, 5.0
15.118650, 0.088, 2.0
15.119150, 0.088, 7.0
15.119650, 0.088, 5.0
15.120150, 0.088, 3.0
15.120650, 0.088, 5.0
15.121150, 0.088, 5.0
15.121650, 0.088, 3.0
15.122150, 0.088, 2.0
15.122650, 0.088, 7.0
15.123150, 0.088, 4.0
15.123650, 0.088, 5.0
15.124150, 0.088, 2.0
15.124650, 0.088, 4.0
15.125150, 0.088, 3.0
15.125650, 0.088, 1.0
15.126150, 0.088, 2.0
15.126650, 0.088, 4.0
15.127150, 0.088, 8.0
15.127650, 0.088, 1.0
15.128150, 0.088, 1.0
15.128650, 0.088, 4.0
15.129150, 0.088, 0.0
15.129650, 0.088, 6.0
15.130150, 0.088, 2.0
15.130650, 0.088, 4.0
15.131150, 0.088, 3.0
15.131650, 0.088, 2.0
15.132150, 0.088, 4.0
15.132650, 0.088, 1.0
15.133150, 0.088, 1.0
15.133650, 0.088, 4.0
15.134150, 0.088, 3.0
15.134650, 0.088, 1.0
15.135150, 0.088, 0.0
15.135650, 0.088, 1.0
15.136150, 0.088, 0.0
15.136650, 0.088, 1.0
15.137150, 0.088, 3.0
15.137650, 0.088, 1.0
15.138150, 0.088, 2.0
15.138650, 0.088, 3.0
15.139150, 0.088, 3.0
15.139650, 0.088, 0.0
15.140150, 0.088, 4.0
15.140650, 0.088, 2.0
15.141150, 0.088, 0.0
15.141650, 0.088, 3.0
15.142150, 0.088, 3.0
15.142650, 0.088, 2.0
15.143150, 0.088, 3.0
15.143650, 0.088, 1.0
15.144150, 0.088, 4.0
15.144650, 0.088, 4.0
15.145150, 0.088, 0.0
15.145650, 0.088, 2.0
15.146150, 0.088, 0.0
15.146650, 0.088, 1.0
15.147150, 0.088, 6.0
15.147650, 0.088, 2.0
15.148150, 0.088, 0.0
15.148650, 0.088, 1.0
15.149150, 0.088, 3.0
15.149650, 0.088, 3.0
15.150150, 0.088, 3.0
15.150650, 0.088, 1.0
15.151150, 0.088, 3.0
15.151650, 0.088, 3.0
15.152150, 0.088, 4.0
15.152650, 0.088, 1.0
15.153150, 0.088, 0.0
15.153650, 0.088, 2.0
15.154150, 0.088, 1.0
15.154650, 0.088, 1.0
15.155150, 0.088, 0.0
15.155650, 0.088, 0.0
15.156150, 0.088, 3.0
15.156650, 0.088, 0.0
15.157150, 0.088, 0.0
15.157650, 0.088, 1.0
15.158150, 0.088, 1.0
15.158650, 0.088, 1.0
15.159150, 0.088, 1.0
15.159650, 0.088, 2.0
15.160150, 0.088, 2.0
15.160650, 0.088, 1.0
15.161150, 0.088, 1.0
15.161650, 0.088, 2.0
15.162150, 0.088, 3.0
15.162650, 0.088, 0.0
15.163150, 0.088, 1.0
15.163650, 0.088, 1.0
15.164150, 0.088, 0.0
15.164650, 0.088, 0.0
15.165150, 0.088, 0.0
15.165650, 0.088, 1.0
15.166150, 0.088, 3.0
15.166650, 0.088, 2.0
15.167150, 0.088, 2.0
15.167650, 0.088, 2.0
15.168150, 0.088, 0.0
15.168650, 0.088, 0.0
15.169150, 0.088, 1.0
15.169650, 0.088, 1.0
15.170150, 0.088, 0.0
15.170650, 0.088, 2.0
15.171150, 0.088, 0.0
15.171650, 0.088, 1.0
15.172150, 0.088, 1.0
15.172650, 0.088, 2.0
15.173150, 0.088, 2.0
15.173650, 0.088, 0.0
15.174150, 0.088, 0.0
15.174650, 0.088, 3.0
15.175150, 0.088, 0.0
15.175650, 0.088, 1.0
15.176150, 0.088, 1.0
15.176650, 0.088, 2.0
15.177150, 0.088, 1.0
15.177650, 0.088, 0.0
15.178150, 0.088, 0.0
15.178650, 0.088, 0.0
15.179150, 0.088, 1.0
15.179650, 0.088, 1.0
15.180150, 0.088, 0.0
15.180650, 0.088, 1.0
15.181150, 0.088, 4.0
15.181650, 0.088, 3.0
15.182150, 0.088, 1.0
15.182650, 0.088, 2.0
15.183150, 0.088, 2.0
15.183650, 0.088, 1.0
15.184150, 0.088, 0.0
15.184650, 0.088, 1.0
15.185150, 0.088, 1.0
15.185650, 0.088, 0.0
15.186150, 0.088, 0.0
15.186650, 0.088, 0.0
15.187150, 0.088, 0.0
15.187650, 0.088, 1.0
15.188150, 0.088, 0.0
15.188650, 0.088, 0.0
15.189150, 0.088, 2.0
15.189650, 0.088, 0.0
15.190150, 0.088, 0.0
15.190650, 0.088, 0.0
15.191150, 0.088, 0.0
15.191650, 0.088, 0.0
15.192150, 0.088, 0.0
15.192650, 0.088, 1.0
15.193150, 0.088, 0.0
15.193650, 0.088, 1.0
15.194150, 0.088, 1.0
15.194650, 0.088, 0.0
15.195150, 0.088, 0.0
15.195650, 0.088, 0.0
15.196150, 0.088, 1.0
15.196650, 0.088, 0.0
15.197150, 0.088, 1.0
15.197650, 0.088, 0.0
15.198150, 0.088, 1.0
15.198650, 0.088, 1.0
15.199150, 0.088, 0.0
15.199650, 0.088, 0.0
15.200150, 0.088, 0.0
15.200650, 0.088, 1.0
15.201150, 0.088, 1.0
15.201650, 0.088, 1.0
15.202150, 0.088, 0.0
15.202650, 0.088, 2.0
15.203150, 0.088, 2.0
15.203650, 0.088, 0.0
15.204150, 0.088, 1.0
15.204650, 0.088, 2.0
15.205150, 0.088, 1.0
15.205650, 0.088, 1.0
15.206150, 0.088, 0.0
15.206650, 0.088, 0.0
15.207150, 0.088, 1.0
15.207650, 0.088, 1.0
15.208150, 0.088, 0.0
15.208650, 0.088, 1.0
15.209150, 0.088, 0.0
15.209650, 0.088, 1.0
15.210150, 0.088, 0.0
15.210650, 0.088, 3.0
15.211150, 0.088, 1.0
15.211650, 0.088, 1.0
15.212150, 0.088, 0.0
15.212650, 0.088, 0.0
15.213150, 0.088, 1.0
15.213650, 0.088, 2.0
15.214150, 0.088, 0.0
15.214650, 0.088, 0.0
15.215150, 0.088, 3.0
15.215650, 0.088, 0.0
15.216150, 0.088, 0.0
15.216650, 0.088, 2.0
15.217150, 0.088, 0.0
15.217650, 0.088, 0.0
15.218150, 0.088, 2.0
15.218650, 0.088, 2.0
15.219150, 0.088, 1.0
15.219650, 0.088, 1.0
15.220150, 0.088, 0.0
15.220650, 0.088, 1.0
15.221150, 0.088, 1.0
15.221650, 0.088, 0.0
15.222150, 0.088, 1.0
15.222650, 0.088, 3.0
15.223150, 0.088, 1.0
15.223650, 0.088, 1.0
15.224150, 0.088, 0.0
15.224650, 0.088, 0.0
15.225150, 0.088, 1.0
15.225650, 0.088, 0.0
15.226150, 0.088, 0.0
15.226650, 0.088, 0.0
15.227150, 0.088, 0.0
15.227650, 0.088, 0.0
15.228150, 0.088, 16.0
15.228650, 0.088, 0.0
15.229150, 0.088, 2.0
15.229650, 0.088, 0.0
15.230150, 0.088, 0.0
15.230650, 0.088, 0.0
15.231150, 0.088, 1.0
15.231650, 0.088, 0.0
15.232150, 0.088, 0.0
15.232650, 0.088, 0.0
15.233150, 0.088, 0.0
15.233650, 0.088, 0.0
15.234150, 0.088, 0.0
15.234650, 0.088, 1.0
15.235150, 0.088, 0.0
15.235650, 0.088, 0.0
