,Omega (degree),Intensity,NORM_omega,NORM
383,7.49175,44.0,0.02149999999999963,0.020696142991533398
384,7.49225,53.0,0.02200000000000024,0.02492944496707432
385,7.49275,48.0,0.022499999999999964,0.022577610536218252
386,7.49325,43.0,0.022999999999999687,0.02022577610536218
387,7.49375,49.0,0.0235000000000003,0.023047977422389464
388,7.49425,39.0,0.02400000000000002,0.018344308560677328
389,7.49475,32.0,0.024499999999999744,0.015051740357478834
390,7.49525,23.0,0.025000000000000355,0.010818438381937912
391,7.49575,40.0,0.025500000000000078,0.01881467544684854
392,7.49625,25.0,0.0259999999999998,0.011759172154280339
393,7.49675,26.0,0.026499999999999524,0.012229539040451553
394,7.49725,29.0,0.027000000000000135,0.013640639698965193
395,7.49775,25.0,0.027499999999999858,0.011759172154280339
396,7.49825,27.0,0.02799999999999958,0.012699905926622766
397,7.49875,37.0,0.028500000000000192,0.017403574788334902
398,7.49925,17.0,0.028999999999999915,0.00799623706491063
399,7.49975,22.0,0.029499999999999638,0.010348071495766699
400,7.50025,15.0,0.03000000000000025,0.0070555032925682035
401,7.50075,17.0,0.03049999999999997,0.00799623706491063
402,7.50125,31.0,0.030999999999999694,0.01458137347130762
403,7.50175,17.0,0.031500000000000306,0.00799623706491063
404,7.50225,14.0,0.03200000000000003,0.00658513640639699
405,7.50275,18.0,0.03249999999999975,0.008466603951081843
406,7.50325,18.0,0.03300000000000036,0.008466603951081843
407,7.50375,15.0,0.033500000000000085,0.0070555032925682035
408,7.50425,8.0,0.03399999999999981,0.0037629350893697085
409,7.50475,13.0,0.03449999999999953,0.0061147695202257765
410,7.50525,11.0,0.03500000000000014,0.0051740357478833494
411,7.50575,19.0,0.035499999999999865,0.008936970837253057
412,7.50625,15.0,0.03599999999999959,0.0070555032925682035
413,7.50675,14.0,0.0365000000000002,0.00658513640639699
414,7.50725,10.0,0.03699999999999992,0.004703668861712135
415,7.50775,12.0,0.037499999999999645,0.005644402634054563
416,7.50825,8.0,0.038000000000000256,0.0037629350893697085
417,7.50875,5.0,0.03849999999999998,0.0023518344308560675
418,7.50925,5.0,0.0389999999999997,0.0023518344308560675
419,7.50975,8.0,0.03950000000000031,0.0037629350893697085
420,7.51025,5.0,0.040000000000000036,0.0023518344308560675
421,7.51075,7.0,0.04049999999999976,0.003292568203198495
