,Omega (degree),Intensity,NORM_omega,NORM
0,7.30025,1.0,-0.16999999999999993,0.00025510204081632655
1,7.30075,0.0,-0.1695000000000002,0.0
2,7.30125,1.0,-0.16900000000000048,0.00025510204081632655
3,7.30175,3.0,-0.16849999999999987,0.0007653061224489796
4,7.30225,2.0,-0.16800000000000015,0.0005102040816326531
5,7.30275,3.0,-0.16750000000000043,0.0007653061224489796
6,7.30325,2.0,-0.16699999999999982,0.0005102040816326531
7,7.30375,1.0,-0.1665000000000001,0.00025510204081632655
8,7.30425,0.0,-0.16600000000000037,0.0
9,7.30475,2.0,-0.16549999999999976,0.0005102040816326531
10,7.30525,1.0,-0.16500000000000004,0.00025510204081632655
11,7.30575,3.0,-0.1645000000000003,0.0007653061224489796
12,7.30625,2.0,-0.1639999999999997,0.0005102040816326531
13,7.30675,3.0,-0.16349999999999998,0.0007653061224489796
14,7.30725,0.0,-0.16300000000000026,0.0
15,7.30775,0.0,-0.16249999999999964,0.0
16,7.30825,4.0,-0.16199999999999992,0.0010204081632653062
17,7.30875,2.0,-0.1615000000000002,0.0005102040816326531
18,7.30925,2.0,-0.16100000000000048,0.0005102040816326531
19,7.30975,2.0,-0.16049999999999986,0.0005102040816326531
20,7.31025,2.0,-0.16000000000000014,0.0005102040816326531
21,7.31075,3.0,-0.15950000000000042,0.0007653061224489796
22,7.31125,2.0,-0.1589999999999998,0.0005102040816326531
23,7.31175,4.0,-0.15850000000000009,0.0010204081632653062
24,7.31225,2.0,-0.15800000000000036,0.0005102040816326531
25,7.31275,5.0,-0.15749999999999975,0.0012755102040816326
26,7.31325,2.0,-0.15700000000000003,0.0005102040816326531
27,7.31375,2.0,-0.1565000000000003,0.0005102040816326531
28,7.31425,0.0,-0.1559999999999997,0.0
29,7.31475,2.0,-0.15549999999999997,0.0005102040816326531
30,7.31525,5.0,-0.15500000000000025,0.0012755102040816326
31,7.31575,4.0,-0.15449999999999964,0.0010204081632653062
32,7.31625,5.0,-0.15399999999999991,0.0012755102040816326
33,7.31675,6.0,-0.1535000000000002,0.001530612244897959
34,7.31725,3.0,-0.15300000000000047,0.0007653061224489796
35,7.31775,1.0,-0.15249999999999986,0.00025510204081632655
36,7.31825,2.0,-0.15200000000000014,0.0005102040816326531
37,7.31875,3.0,-0.1515000000000004,0.0007653061224489796
38,7.31925,2.0,-0.1509999999999998,0.0005102040816326531
39,7.31975,5.0,-0.15050000000000008,0.0012755102040816326
40,7.32025,0.0,-0.15000000000000036,0.0
41,7.32075,0.0,-0.14949999999999974,0.0
42,7.32125,4.0,-0.14900000000000002,0.0010204081632653062
43,7.32175,1.0,-0.1485000000000003,0.00025510204081632655
44,7.32225,6.0,-0.1479999999999997,0.001530612244897959
45,7.32275,4.0,-0.14749999999999996,0.0010204081632653062
46,7.32325,6.0,-0.14700000000000024,0.001530612244897959
47,7.32375,2.0,-0.14649999999999963,0.0005102040816326531
48,7.32425,2.0,-0.1459999999999999,0.0005102040816326531
49,7.32475,3.0,-0.14550000000000018,0.0007653061224489796
50,7.32525,0.0,-0.14500000000000046,0.0
51,7.32575,2.0,-0.14449999999999985,0.0005102040816326531
52,7.32625,2.0,-0.14400000000000013,0.0005102040816326531
53,7.32675,6.0,-0.1435000000000004,0.001530612244897959
54,7.32725,3.0,-0.1429999999999998,0.0007653061224489796
55,7.32775,7.0,-0.14250000000000007,0.0017857142857142857
56,7.32825,6.0,-0.14200000000000035,0.001530612244897959
57,7.32875,1.0,-0.14149999999999974,0.00025510204081632655
58,7.32925,2.0,-0.14100000000000001,0.0005102040816326531
59,7.32975,3.0,-0.1405000000000003,0.0007653061224489796
60,7.33025,3.0,-0.13999999999999968,0.0007653061224489796
61,7.33075,3.0,-0.13949999999999996,0.0007653061224489796
62,7.33125,6.0,-0.13900000000000023,0.001530612244897959
63,7.33175,3.0,-0.13849999999999962,0.0007653061224489796
64,7.33225,5.0,-0.1379999999999999,0.0012755102040816326
65,7.33275,1.0,-0.13750000000000018,0.00025510204081632655
66,7.33325,1.0,-0.13700000000000045,0.00025510204081632655
67,7.33375,5.0,-0.13649999999999984,0.0012755102040816326
68,7.33425,4.0,-0.13600000000000012,0.0010204081632653062
69,7.33475,4.0,-0.1355000000000004,0.0010204081632653062
70,7.33525,7.0,-0.1349999999999998,0.0017857142857142857
71,7.33575,3.0,-0.13450000000000006,0.0007653061224489796
72,7.33625,5.0,-0.13400000000000034,0.0012755102040816326
73,7.33675,3.0,-0.13349999999999973,0.0007653061224489796
74,7.33725,6.0,-0.133,0.001530612244897959
75,7.33775,6.0,-0.13250000000000028,0.001530612244897959
76,7.33825,2.0,-0.13199999999999967,0.0005102040816326531
77,7.33875,5.0,-0.13149999999999995,0.0012755102040816326
78,7.33925,5.0,-0.13100000000000023,0.0012755102040816326
79,7.33975,2.0,-0.13049999999999962,0.0005102040816326531
80,7.34025,4.0,-0.1299999999999999,0.0010204081632653062
81,7.34075,8.0,-0.12950000000000017,0.0020408163265306124
82,7.34125,4.0,-0.12900000000000045,0.0010204081632653062
83,7.34175,8.0,-0.12849999999999984,0.0020408163265306124
84,7.34225,6.0,-0.1280000000000001,0.001530612244897959
85,7.34275,5.0,-0.1275000000000004,0.0012755102040816326
86,7.34325,4.0,-0.12699999999999978,0.0010204081632653062
87,7.34375,13.0,-0.12650000000000006,0.0033163265306122448
88,7.34425,2.0,-0.12600000000000033,0.0005102040816326531
89,7.34475,6.0,-0.12549999999999972,0.001530612244897959
90,7.34525,5.0,-0.125,0.0012755102040816326
91,7.34575,7.0,-0.12450000000000028,0.0017857142857142857
92,7.34625,5.0,-0.12399999999999967,0.0012755102040816326
93,7.34675,7.0,-0.12349999999999994,0.0017857142857142857
94,7.34725,5.0,-0.12300000000000022,0.0012755102040816326
95,7.34775,7.0,-0.1225000000000005,0.0017857142857142857
96,7.34825,6.0,-0.12199999999999989,0.001530612244897959
97,7.34875,2.0,-0.12150000000000016,0.0005102040816326531
98,7.34925,5.0,-0.12100000000000044,0.0012755102040816326
99,7.34975,5.0,-0.12049999999999983,0.0012755102040816326
100,7.35025,4.0,-0.1200000000000001,0.0010204081632653062
101,7.35075,5.0,-0.11950000000000038,0.0012755102040816326
102,7.35125,7.0,-0.11899999999999977,0.0017857142857142857
103,7.35175,4.0,-0.11850000000000005,0.0010204081632653062
104,7.35225,7.0,-0.11800000000000033,0.0017857142857142857
105,7.35275,9.0,-0.11749999999999972,0.002295918367346939
106,7.35325,5.0,-0.11699999999999999,0.0012755102040816326
107,7.35375,9.0,-0.11650000000000027,0.002295918367346939
108,7.35425,5.0,-0.11599999999999966,0.0012755102040816326
109,7.35475,1.0,-0.11549999999999994,0.00025510204081632655
110,7.35525,5.0,-0.11500000000000021,0.0012755102040816326
111,7.35575,7.0,-0.11450000000000049,0.0017857142857142857
112,7.35625,4.0,-0.11399999999999988,0.0010204081632653062
