,Omega (degree),Intensity,NORM_omega,NORM
451,7.52575,15.0,0.05550000000000033,0.004887585532746823
452,7.52625,17.0,0.05600000000000005,0.005539263603779733
453,7.52675,16.0,0.05649999999999977,0.005213424568263278
454,7.52725,12.0,0.057000000000000384,0.0039100684261974585
455,7.52775,14.0,0.05750000000000011,0.004561746497230368
456,7.52825,16.0,0.05799999999999983,0.005213424568263278
457,7.52875,12.0,0.05849999999999955,0.0039100684261974585
458,7.52925,9.0,0.05900000000000016,0.002932551319648094
459,7.52975,8.0,0.059499999999999886,0.002606712284131639
460,7.53025,9.0,0.05999999999999961,0.002932551319648094
461,7.53075,18.0,0.06050000000000022,0.005865102639296188
462,7.53125,9.0,0.06099999999999994,0.002932551319648094
463,7.53175,8.0,0.061499999999999666,0.002606712284131639
464,7.53225,14.0,0.06200000000000028,0.004561746497230368
465,7.53275,5.0,0.0625,0.0016291951775822744
466,7.53325,4.0,0.06299999999999972,0.0013033561420658195
467,7.53375,8.0,0.06350000000000033,0.002606712284131639
468,7.53425,5.0,0.06400000000000006,0.0016291951775822744
469,7.53475,9.0,0.06449999999999978,0.002932551319648094
470,7.53525,7.0,0.0649999999999995,0.002280873248615184
471,7.53575,6.0,0.06550000000000011,0.0019550342130987292
472,7.53625,6.0,0.06599999999999984,0.0019550342130987292
473,7.53675,11.0,0.06649999999999956,0.0035842293906810036
474,7.53725,8.0,0.06700000000000017,0.002606712284131639
475,7.53775,5.0,0.0674999999999999,0.0016291951775822744
476,7.53825,11.0,0.06799999999999962,0.0035842293906810036
477,7.53875,7.0,0.06850000000000023,0.002280873248615184
478,7.53925,12.0,0.06899999999999995,0.0039100684261974585
479,7.53975,5.0,0.06949999999999967,0.0016291951775822744
480,7.54025,7.0,0.07000000000000028,0.002280873248615184
481,7.54075,8.0,0.07050000000000001,0.002606712284131639
482,7.54125,5.0,0.07099999999999973,0.0016291951775822744
483,7.54175,7.0,0.07150000000000034,0.002280873248615184
484,7.54225,5.0,0.07200000000000006,0.0016291951775822744
485,7.54275,8.0,0.07249999999999979,0.002606712284131639
486,7.54325,7.0,0.07299999999999951,0.002280873248615184
487,7.54375,10.0,0.07350000000000012,0.0032583903551645487
488,7.54425,7.0,0.07399999999999984,0.002280873248615184
489,7.54475,5.0,0.07449999999999957,0.0016291951775822744
490,7.54525,6.0,0.07500000000000018,0.0019550342130987292
491,7.54575,4.0,0.0754999999999999,0.0013033561420658195
