,Omega (degree),Intensity,NORM_omega,NORM
137,7.36795,0.0,-0.10299999999999976,0.0
138,7.36845,0.0,-0.10250000000000004,0.0
139,7.36895,0.0,-0.10200000000000031,0.0
140,7.36945,0.0,-0.10150000000000059,0.0
141,7.36995,0.0,-0.10099999999999998,0.0
142,7.37045,0.0,-0.10050000000000026,0.0
143,7.37095,1.0,-0.10000000000000053,0.00023185717597959656
144,7.37145,1.0,-0.09949999999999992,0.00023185717597959656
145,7.37195,0.0,-0.0990000000000002,0.0
146,7.37245,0.0,-0.09850000000000048,0.0
147,7.37295,0.0,-0.09799999999999986,0.0
148,7.37345,1.0,-0.09750000000000014,0.00023185717597959656
149,7.37395,1.0,-0.09700000000000042,0.00023185717597959656
150,7.37445,1.0,-0.09649999999999981,0.00023185717597959656
151,7.37495,3.0,-0.09600000000000009,0.0006955715279387897
152,7.37545,1.0,-0.09550000000000036,0.00023185717597959656
153,7.37595,0.0,-0.09500000000000064,0.0
154,7.37645,1.0,-0.09450000000000003,0.00023185717597959656
155,7.37695,0.0,-0.0940000000000003,0.0
156,7.37745,2.0,-0.09350000000000058,0.0004637143519591931
157,7.37795,0.0,-0.09299999999999997,0.0
158,7.37845,0.0,-0.09250000000000025,0.0
159,7.37895,0.0,-0.09200000000000053,0.0
160,7.37945,1.0,-0.09149999999999991,0.00023185717597959656
161,7.37995,1.0,-0.09100000000000019,0.00023185717597959656
162,7.38045,0.0,-0.09050000000000047,0.0
163,7.38095,0.0,-0.08999999999999986,0.0
164,7.38145,1.0,-0.08950000000000014,0.00023185717597959656
165,7.38195,1.0,-0.08900000000000041,0.00023185717597959656
166,7.38245,0.0,-0.0884999999999998,0.0
167,7.38295,0.0,-0.08800000000000008,0.0
168,7.38345,3.0,-0.08750000000000036,0.0006955715279387897
169,7.38395,1.0,-0.08700000000000063,0.00023185717597959656
170,7.38445,0.0,-0.08650000000000002,0.0
171,7.38495,0.0,-0.0860000000000003,0.0
172,7.38545,0.0,-0.08550000000000058,0.0
173,7.38595,1.0,-0.08499999999999996,0.00023185717597959656
174,7.38645,0.0,-0.08450000000000024,0.0
175,7.38695,1.0,-0.08400000000000052,0.00023185717597959656
176,7.38745,0.0,-0.08349999999999991,0.0
177,7.38795,1.0,-0.08300000000000018,0.00023185717597959656
178,7.38845,0.0,-0.08250000000000046,0.0
179,7.38895,1.0,-0.08199999999999985,0.00023185717597959656
180,7.38945,0.0,-0.08150000000000013,0.0
181,7.38995,1.0,-0.0810000000000004,0.00023185717597959656
182,7.39045,0.0,-0.0804999999999998,0.0
183,7.39095,1.0,-0.08000000000000007,0.00023185717597959656
184,7.39145,0.0,-0.07950000000000035,0.0
185,7.39195,1.0,-0.07900000000000063,0.00023185717597959656
186,7.39245,1.0,-0.07850000000000001,0.00023185717597959656
187,7.39295,0.0,-0.07800000000000029,0.0
188,7.39345,0.0,-0.07750000000000057,0.0
189,7.39395,1.0,-0.07699999999999996,0.00023185717597959656
190,7.39445,0.0,-0.07650000000000023,0.0
191,7.39495,1.0,-0.07600000000000051,0.00023185717597959656
192,7.39545,0.0,-0.0754999999999999,0.0
193,7.39595,0.0,-0.07500000000000018,0.0
194,7.39645,0.0,-0.07450000000000045,0.0
195,7.39695,0.0,-0.07399999999999984,0.0
196,7.39745,0.0,-0.07350000000000012,0.0
197,7.39795,0.0,-0.0730000000000004,0.0
198,7.39845,0.0,-0.07249999999999979,0.0
199,7.39895,0.0,-0.07200000000000006,0.0
200,7.39945,1.0,-0.07150000000000034,0.00023185717597959656
201,7.39995,0.0,-0.07100000000000062,0.0
202,7.40045,1.0,-0.07050000000000001,0.00023185717597959656
203,7.40095,1.0,-0.07000000000000028,0.00023185717597959656
204,7.40145,1.0,-0.06950000000000056,0.00023185717597959656
205,7.40195,0.0,-0.06899999999999995,0.0
206,7.40245,0.0,-0.06850000000000023,0.0
207,7.40295,2.0,-0.0680000000000005,0.0004637143519591931
208,7.40345,0.0,-0.0674999999999999,0.0
209,7.40395,0.0,-0.06700000000000017,0.0
210,7.40445,1.0,-0.06650000000000045,0.00023185717597959656
211,7.40495,1.0,-0.06599999999999984,0.00023185717597959656
212,7.40545,0.0,-0.06550000000000011,0.0
213,7.40595,2.0,-0.06500000000000039,0.0004637143519591931
214,7.40645,0.0,-0.06449999999999978,0.0
215,7.40695,0.0,-0.06400000000000006,0.0
216,7.40745,0.0,-0.06350000000000033,0.0
217,7.40795,0.0,-0.06300000000000061,0.0
218,7.40845,0.0,-0.0625,0.0
219,7.40895,0.0,-0.06200000000000028,0.0
220,7.40945,0.0,-0.061500000000000554,0.0
221,7.40995,1.0,-0.06099999999999994,0.00023185717597959656
222,7.41045,0.0,-0.06050000000000022,0.0
223,7.41095,1.0,-0.0600000000000005,0.00023185717597959656
224,7.41145,1.0,-0.059499999999999886,0.00023185717597959656
225,7.41195,2.0,-0.05900000000000016,0.0004637143519591931
226,7.41245,1.0,-0.05850000000000044,0.00023185717597959656
227,7.41295,0.0,-0.05799999999999983,0.0
228,7.41345,0.0,-0.05750000000000011,0.0
229,7.41395,0.0,-0.057000000000000384,0.0
230,7.41445,1.0,-0.05649999999999977,0.00023185717597959656
231,7.41495,0.0,-0.05600000000000005,0.0
232,7.41545,0.0,-0.05550000000000033,0.0
233,7.41595,1.0,-0.055000000000000604,0.00023185717597959656
234,7.41645,1.0,-0.05449999999999999,0.00023185717597959656
