,Omega (degree),Intensity,NORM_omega,NORM
0,7.30025,1.0,-0.1695000000000002,0.0002760905577029266
1,7.30075,0.0,-0.16900000000000048,0.0
2,7.30125,0.0,-0.16850000000000076,0.0
3,7.30175,0.0,-0.16800000000000015,0.0
4,7.30225,1.0,-0.16750000000000043,0.0002760905577029266
5,7.30275,1.0,-0.1670000000000007,0.0002760905577029266
6,7.30325,3.0,-0.1665000000000001,0.0008282716731087797
7,7.30375,1.0,-0.16600000000000037,0.0002760905577029266
8,7.30425,1.0,-0.16550000000000065,0.0002760905577029266
9,7.30475,1.0,-0.16500000000000004,0.0002760905577029266
10,7.30525,1.0,-0.1645000000000003,0.0002760905577029266
11,7.30575,2.0,-0.1640000000000006,0.0005521811154058532
12,7.30625,0.0,-0.16349999999999998,0.0
13,7.30675,3.0,-0.16300000000000026,0.0008282716731087797
14,7.30725,0.0,-0.16250000000000053,0.0
15,7.30775,1.0,-0.16199999999999992,0.0002760905577029266
16,7.30825,2.0,-0.1615000000000002,0.0005521811154058532
17,7.30875,0.0,-0.16100000000000048,0.0
18,7.30925,0.0,-0.16050000000000075,0.0
19,7.30975,0.0,-0.16000000000000014,0.0
20,7.31025,3.0,-0.15950000000000042,0.0008282716731087797
21,7.31075,2.0,-0.1590000000000007,0.0005521811154058532
22,7.31125,0.0,-0.15850000000000009,0.0
23,7.31175,1.0,-0.15800000000000036,0.0002760905577029266
24,7.31225,2.0,-0.15750000000000064,0.0005521811154058532
25,7.31275,0.0,-0.15700000000000003,0.0
26,7.31325,1.0,-0.1565000000000003,0.0002760905577029266
27,7.31375,1.0,-0.15600000000000058,0.0002760905577029266
28,7.31425,0.0,-0.15549999999999997,0.0
29,7.31475,0.0,-0.15500000000000025,0.0
30,7.31525,0.0,-0.15450000000000053,0.0
31,7.31575,0.0,-0.15399999999999991,0.0
32,7.31625,0.0,-0.1535000000000002,0.0
33,7.31675,0.0,-0.15300000000000047,0.0
34,7.31725,1.0,-0.15250000000000075,0.0002760905577029266
35,7.31775,0.0,-0.15200000000000014,0.0
36,7.31825,2.0,-0.1515000000000004,0.0005521811154058532
37,7.31875,1.0,-0.1510000000000007,0.0002760905577029266
38,7.31925,2.0,-0.15050000000000008,0.0005521811154058532
39,7.31975,1.0,-0.15000000000000036,0.0002760905577029266
40,7.32025,1.0,-0.14950000000000063,0.0002760905577029266
41,7.32075,2.0,-0.14900000000000002,0.0005521811154058532
42,7.32125,0.0,-0.1485000000000003,0.0
43,7.32175,0.0,-0.14800000000000058,0.0
44,7.32225,1.0,-0.14749999999999996,0.0002760905577029266
45,7.32275,2.0,-0.14700000000000024,0.0005521811154058532
46,7.32325,2.0,-0.14650000000000052,0.0005521811154058532
47,7.32375,1.0,-0.1459999999999999,0.0002760905577029266
48,7.32425,0.0,-0.14550000000000018,0.0
49,7.32475,1.0,-0.14500000000000046,0.0002760905577029266
50,7.32525,0.0,-0.14450000000000074,0.0
51,7.32575,1.0,-0.14400000000000013,0.0002760905577029266
52,7.32625,1.0,-0.1435000000000004,0.0002760905577029266
53,7.32675,5.0,-0.14300000000000068,0.0013804527885146328
54,7.32725,2.0,-0.14250000000000007,0.0005521811154058532
55,7.32775,1.0,-0.14200000000000035,0.0002760905577029266
56,7.32825,1.0,-0.14150000000000063,0.0002760905577029266
57,7.32875,2.0,-0.14100000000000001,0.0005521811154058532
58,7.32925,1.0,-0.1405000000000003,0.0002760905577029266
59,7.32975,1.0,-0.14000000000000057,0.0002760905577029266
