Time (s),Current (A),Voltage (V)
0.34076029999960156,5.212483e-07,19.96116
1.1384502999990218,1.302047e-06,19.96118
1.5775417999993806,1.705177e-06,19.96119
2.0926103000001604,2.075217e-06,19.96118
2.5943867999994836,2.360978e-06,19.96119
3.1068997000002128,2.603029e-06,19.96119
3.609433800000261,2.792822e-06,19.96119
4.1104285000001255,2.951628e-06,19.9612
4.612372100000357,3.091674e-06,19.9612
5.115931000000273,3.204988e-06,19.9612
5.6308320999996795,3.308038e-06,19.9612
6.134952200000043,3.397708e-06,19.96118
6.639284599999883,3.471622e-06,19.9612
7.141961199999059,3.540655e-06,19.96119
7.648165399999925,3.600204e-06,19.9612
8.153469099999711,3.659458e-06,19.9612
8.668569399998887,3.705764e-06,19.96118
9.170596199999636,3.745308e-06,19.96119
9.686312300000282,3.773854e-06,19.96119
10.188581700000213,3.809462e-06,19.96119
10.689438399998835,3.841374e-06,19.96119
11.194448000000193,3.872095e-06,19.96121
11.696064199999455,3.905596e-06,19.96121
12.209268099999463,3.923031e-06,19.9612
12.724205900000015,3.946573e-06,19.96119
13.227776699999595,3.970057e-06,19.96118
13.730548800000179,3.989191e-06,19.96121
14.244119499999215,4.005708e-06,19.96121
14.759067899998627,4.012722e-06,19.9612
15.264121799998975,4.023419e-06,19.96122
15.764818300000115,4.024425e-06,19.96123
16.28093959999933,4.028951e-06,19.9612
16.782092399998874,4.032477e-06,19.96122
17.28235820000009,4.02704e-06,19.96122
17.78275609999946,4.03149e-06,19.9612
18.285846499999025,4.031744e-06,19.9612
18.78796820000025,4.03405e-06,19.96122
19.290488799999366,4.034728e-06,19.96122
19.79290459999902,4.033963e-06,19.9612
20.295031800000288,4.03444e-06,19.96121
20.79797890000009,4.036811e-06,19.96124
21.313352199998917,4.042345e-06,19.96123
21.81310659999872,4.048087e-06,19.96123
22.32805399999961,4.04437e-06,19.96122
22.829106499999398,4.043164e-06,19.96121
23.344659399999728,4.038945e-06,19.96122
23.85825029999978,4.034038e-06,19.96121
24.373058999999557,3.994865e-06,19.96122
24.876817200000005,4.001095e-06,19.96122
25.389236199998777,4.010334e-06,19.96123
25.89070399999946,4.012067e-06,19.96122
26.406782899999598,4.013978e-06,19.96123
26.906554199998936,4.0159e-06,19.96123
27.407828899999004,4.018186e-06,19.9612
27.920134799998777,4.01521e-06,19.96123
28.424782199999754,4.016676e-06,19.96124
28.926804299999276,4.019609e-06,19.96123
29.42822460000025,4.020982e-06,19.96123
29.933504700000412,4.022933e-06,19.96124
30.436894099999336,4.017973e-06,19.96124
30.939599299999827,4.008352e-06,19.96125
31.45215189999908,4.000419e-06,19.96124
31.96862919999876,3.980053e-06,19.96124
32.48107899999923,3.961201e-06,19.96123
32.99761690000014,3.954809e-06,19.96123
33.499309099999664,3.9453e-06,19.96124
34.00275969999893,3.93975e-06,19.96124
34.50700159999906,3.928174e-06,19.96124
35.01166319999902,3.920513e-06,19.96125
35.52671790000022,3.912543e-06,19.96125
36.03042689999893,3.90468e-06,19.96125
36.534029599999485,3.895871e-06,19.96125
37.0484792999996,3.876209e-06,19.96124
37.5638158999991,3.899556e-06,19.96125
38.06729989999985,3.902891e-06,19.96122
38.57228659999964,3.89461e-06,19.96124
39.07657779999863,3.859603e-06,19.96124
39.57846830000017,3.857332e-06,19.96126
40.08208249999916,3.866884e-06,19.96124
40.585526999999274,3.888521e-06,19.96122
41.0881303999995,3.892408e-06,19.96126
41.589299199999004,3.887772e-06,19.96127
42.094395899999654,3.885832e-06,19.96126
42.60930139999982,3.883984e-06,19.96126
43.11484999999993,3.877568e-06,19.96125
43.62023699999918,3.87597e-06,19.96125
44.12155619999976,3.87012e-06,19.96126
44.624089099999765,3.865147e-06,19.96126
45.13894950000031,3.860627e-06,19.96127
45.643004599998676,3.854738e-06,19.96126
46.145375099999,3.853317e-06,19.96126
46.64654319999863,3.854059e-06,19.96126
47.149292099999,3.852753e-06,19.96125
47.6500417999996,3.851006e-06,19.96126
48.153656200000114,3.850577e-06,19.96128
48.659904500000266,3.847185e-06,19.96125
49.17401859999882,3.84756e-06,19.96126
49.679326199999196,3.843676e-06,19.96128
50.18050419999963,3.839411e-06,19.96127
50.69443440000032,3.836823e-06,19.96127
51.20846220000021,3.834906e-06,19.96128
51.72410940000009,3.833762e-06,19.96128
52.22542179999982,3.821778e-06,19.96129
52.72936039999877,3.825759e-06,19.96128
53.23462300000028,3.824955e-06,19.96129
53.75009809999938,3.824453e-06,19.96128
54.25240689999919,3.821835e-06,19.96129
54.765825499998755,3.819752e-06,19.96126
55.27910019999945,3.821007e-06,19.96128
55.78446090000034,3.812159e-06,19.96128
56.29985469999883,3.812587e-06,19.96129
56.80268689999866,3.808033e-06,19.96128
57.31674839999869,3.800882e-06,19.96129
57.82515169999897,3.796186e-06,19.96127
58.32873339999969,3.796118e-06,19.96128
58.83157310000024,3.789255e-06,19.96127
59.332522799999424,3.779768e-06,19.96128
59.837308699999994,3.773787e-06,19.96128
60.40194249999877,3.770846e-06,19.9613
61.525068799999644,0.0001132589,19.96126
62.026892199999565,0.0001036936,19.96128
62.551084400000036,0.0001006215,19.96127
63.19917009999881,9.846837e-05,19.96128
63.7106406999992,9.732075e-05,19.96128
64.22417919999862,9.639585e-05,19.96129
64.74244749999889,9.590566e-05,19.96128
65.25362619999942,9.524051e-05,19.96126
65.79125899999963,9.470318e-05,19.96128
66.3275367999995,9.445118e-05,19.96129
66.8609708999993,9.412503e-05,19.96128
67.39360859999942,9.364217e-05,19.96128
67.92213959999935,9.310462e-05,19.96128
68.69155539999883,9.291681e-05,19.96129
69.22923869999977,9.292905e-05,19.96127
69.75118639999891,9.237269e-05,19.96129
70.28411509999933,9.211625e-05,19.96125
70.82666169999902,9.201885e-05,19.96128
71.3615436,9.155755e-05,19.96128
71.9107796999997,9.129714e-05,19.9613
72.43029299999944,9.124046e-05,19.96129
72.95435989999896,9.113628e-05,19.9613
73.47666969999955,9.092861e-05,19.96129
73.99895300000026,9.06196e-05,19.9613
74.52016449999974,9.054778e-05,19.96129
75.03737039999942,9.052234e-05,19.96129
75.5611474999987,9.031502e-05,19.9613
76.08997669999917,8.997413e-05,19.9613
76.61151929999869,8.991072e-05,19.96129
77.13619479999943,8.975681e-05,19.9613
77.66063880000002,8.970027e-05,19.96128
78.1918829999995,8.939269e-05,19.96128
78.72190950000004,8.928922e-05,19.96129
79.25107539999954,8.925466e-05,19.96131
79.77130020000004,8.913088e-05,19.96129
80.31117429999904,8.895447e-05,19.9613
80.84150819999923,8.870223e-05,19.96129
81.38311479999902,8.894661e-05,19.96131
81.91319069999918,8.883653e-05,19.9613
82.44616419999875,8.868059e-05,19.96128
82.97154779999983,8.854947e-05,19.96131
83.50593079999999,8.850361e-05,19.96131
84.0329815999994,8.815316e-05,19.96132
84.56004899999971,8.850287e-05,19.96131
85.09372319999966,8.833198e-05,19.96131
85.6218530999995,8.82181e-05,19.96132
86.14978489999885,8.821989e-05,19.96133
86.71091359999991,8.822986e-05,19.96131
87.24092139999993,8.806733e-05,19.9613
87.77334499999961,8.767867e-05,19.96131
88.34315229999993,8.739762e-05,19.9613
88.91481039999962,8.724709e-05,19.96128
89.47568189999947,8.753609e-05,19.96128
90.07851499999924,8.734947e-05,19.96131
90.6551901999992,8.702567e-05,19.9613
91.3778239000003,9.65605e-07,19.96129
91.94754169999942,1.017102e-06,19.96131
92.81162399999994,1.084564e-06,19.96132
93.38344200000029,1.133293e-06,19.9613
93.95663109999987,1.170038e-06,19.96133
94.53342109999903,1.204264e-06,19.96131
95.10485329999938,1.236936e-06,19.96131
95.6770505000004,1.268585e-06,19.96132
96.25882470000033,1.300905e-06,19.96132
96.85940619999928,1.333665e-06,19.96132
97.56004819999907,1.367772e-06,19.96131
98.14316719999988,1.393405e-06,19.96133
98.81501329999992,1.422064e-06,19.96132
99.65555409999979,1.462393e-06,19.96132
100.39876879999974,1.49619e-06,19.96132
101.03828729999987,1.53145e-06,19.96133
101.68881469999906,1.561754e-06,19.96132
102.28197009999894,1.591631e-06,19.96132
102.8658362999995,1.614502e-06,19.96135
103.44054809999943,1.632421e-06,19.96135
104.00875519999863,1.652552e-06,19.96135
104.57113539999955,1.674921e-06,19.96134
105.13422059999903,1.696605e-06,19.96134
105.70946919999915,1.720335e-06,19.96135
106.27159539999957,1.74406e-06,19.96134
106.8359502000003,1.76184e-06,19.96134
107.46794789999876,1.793893e-06,19.96135
108.12135080000007,1.819533e-06,19.96133
108.73397079999995,1.838693e-06,19.96134
109.31529119999868,1.842429e-06,19.96134
109.87106519999907,1.872944e-06,19.96133
110.43195139999989,1.892234e-06,19.96135
111.04203710000002,1.920114e-06,19.96135
111.64821859999938,1.951199e-06,19.96134
112.22688529999868,1.970907e-06,19.96135
112.79497090000041,2.0051e-06,19.96134
113.36113149999983,2.031615e-06,19.96133
113.93540219999886,2.069614e-06,19.96134
114.50795610000023,2.095096e-06,19.96134
