Time (s),Current (A),Voltage (V)
0.340089799999987,1.519723e-07,0.9980577
0.850569500000347,1.546317e-07,0.9980578
1.36231829999997,1.592145e-07,0.9980572
1.8758109000009426,1.637884e-07,0.9980577
2.3890331000002334,1.680492e-07,0.9980577
2.890630500000043,1.719259e-07,0.9980584
3.4037788000005094,1.756933e-07,0.998057
3.9168896000010136,1.792329e-07,0.9980579
4.428378300000986,1.824964e-07,0.9980574
4.9309637999995175,1.85436e-07,0.9980577
5.433076900000742,1.882154e-07,0.9980578
5.94811479999953,1.910196e-07,0.9980583
6.464630399999805,1.938462e-07,0.9980578
6.9657170999998925,1.964097e-07,0.9980572
7.46637660000124,1.98849e-07,0.9980581
7.971423099999811,2.012898e-07,0.9980572
8.479406300000846,2.035058e-07,0.9980575
8.979346300000543,2.056541e-07,0.9980566
9.479554600000483,2.07702e-07,0.998058
9.983341000001019,2.097144e-07,0.9980571
10.484592300001168,2.116478e-07,0.9980572
10.98843400000078,2.136197e-07,0.9980578
11.503265600000304,2.154934e-07,0.9980573
12.018292500000825,2.172915e-07,0.9980579
12.534359700001005,2.190219e-07,0.9980569
13.03763439999966,2.206574e-07,0.9980583
13.540681399999812,2.22288e-07,0.9980583
14.045162899999923,2.238107e-07,0.9980593
14.548251000000164,2.252684e-07,0.9980576
15.053045500000735,2.266749e-07,0.9980581
15.556700400000409,2.280961e-07,0.9980589
16.059027700001025,2.295192e-07,0.9980587
16.55949110000074,2.308739e-07,0.9980584
17.06258710000111,2.322347e-07,0.9980598
17.56344320000062,2.3356e-07,0.9980577
18.068774200000917,2.348596e-07,0.9980577
18.572803299999578,2.361396e-07,0.9980587
19.074479700000666,2.373497e-07,0.9980578
19.588243500000317,2.385434e-07,0.9980581
20.103212699999858,2.396393e-07,0.9980576
20.604565900001035,2.407272e-07,0.9980571
21.117929699999877,2.418793e-07,0.9980587
21.619228400000793,2.429541e-07,0.9980581
22.133864499999618,2.440526e-07,0.9980581
22.64538569999968,2.450202e-07,0.9980577
