Time (s),Current (A),Voltage (V)
0.33682580000004236,5.358038e-06,19.96115
0.8403717999999571,5.808265e-06,19.96113
1.341753200000312,6.123274e-06,19.96115
1.8442526000008002,6.364133e-06,19.96115
2.3508527000003596,6.559369e-06,19.96114
2.855463600000803,6.720367e-06,19.96115
3.358390100000179,6.855346e-06,19.96114
3.8645000000005894,6.969954e-06,19.96115
4.368356400000266,7.071498e-06,19.96115
4.869218200000432,7.152868e-06,19.96114
5.38462729999992,7.229088e-06,19.96115
5.899406500000623,7.292781e-06,19.96115
6.400661600000603,7.347487e-06,19.96115
6.915703500000745,7.398666e-06,19.96114
7.43178750000061,7.441008e-06,19.96115
7.944814299999962,7.477471e-06,19.96112
8.459734100000787,7.509275e-06,19.96115
8.962157200000547,7.532845e-06,19.96116
9.464392400000179,7.550157e-06,19.96116
9.976786700000048,7.565938e-06,19.96115
10.477642100000594,7.577327e-06,19.96115
10.978765300000305,7.588789e-06,19.96115
11.479782000000341,7.595173e-06,19.96116
11.995802600000388,7.60119e-06,19.96116
12.503611900000578,7.605499e-06,19.96117
13.00896610000018,7.608769e-06,19.96117
13.513680500000191,7.608872e-06,19.96116
14.015437600000041,7.606975e-06,19.96117
14.519579100000556,7.607605e-06,19.96116
15.023069100000612,7.603656e-06,19.96115
15.523543000000245,7.599874e-06,19.96114
16.03851400000076,7.58956e-06,19.96115
16.541659400000754,7.582009e-06,19.96117
17.045181299999967,7.570081e-06,19.96118
17.550094200000785,7.555028e-06,19.96116
18.05092230000082,7.54114e-06,19.96116
18.556934000000183,7.529701e-06,19.96117
19.059159100000215,7.511736e-06,19.96117
19.564242299999933,7.497782e-06,19.96116
20.077119100000345,7.482111e-06,19.96117
20.57758400000057,7.462813e-06,19.96117
21.082882900000186,7.441082e-06,19.96117
21.585234500000297,7.423428e-06,19.96116
22.088283900000533,7.406428e-06,19.96114
22.590615400000388,7.391231e-06,19.96116
23.092660700000124,7.370091e-06,19.96117
23.594735800000308,7.351038e-06,19.96117
24.097916500000792,7.331827e-06,19.96116
24.612459500000114,7.311179e-06,19.96115
25.1160045000006,7.29023e-06,19.96118
25.621082900000147,7.269489e-06,19.96118
26.125284400000055,7.24305e-06,19.96119
26.629207200000565,7.222847e-06,19.96117
27.13579370000025,7.195597e-06,19.96118
27.65137070000037,7.170772e-06,19.96118
28.152270999999928,7.148822e-06,19.96119
28.655812300000434,7.122143e-06,19.96116
29.1634782000001,7.097663e-06,19.96118
29.66632270000082,7.075105e-06,19.96117
30.18107450000025,7.050123e-06,19.96119
30.695564800000284,7.025184e-06,19.96118
31.19650130000082,7.001767e-06,19.96119
31.698444999999992,6.979384e-06,19.96119
32.20014010000068,6.953681e-06,19.96118
32.70181810000031,6.929203e-06,19.96119
33.20401480000055,6.901208e-06,19.96118
33.70699670000067,6.874008e-06,19.96118
34.21123549999993,6.848544e-06,19.96119
34.723492900000565,6.822899e-06,19.96119
35.23914060000061,6.797728e-06,19.96119
35.75302280000051,6.771872e-06,19.96118
36.255167000000256,6.748245e-06,19.96121
36.7581553,6.721104e-06,19.9612
37.27309850000074,6.695874e-06,19.96117
37.78563440000016,6.66819e-06,19.9612
38.28829680000035,6.643798e-06,19.96119
38.80352480000056,6.621888e-06,19.9612
39.306699700000536,6.600147e-06,19.96118
39.80879260000074,6.575798e-06,19.9612
40.31244330000027,6.55061e-06,19.96119
40.828803000000335,6.526218e-06,19.9612
41.33149180000055,6.499583e-06,19.96121
41.84672050000063,6.464607e-06,19.96118
42.35180550000041,6.435303e-06,19.96121
42.855131500000425,6.409249e-06,19.9612
43.3585178000003,6.387098e-06,19.9612
43.8736428000002,6.359309e-06,19.96122
44.389145900000585,6.335938e-06,19.96121
44.904342499999984,6.309442e-06,19.96123
45.40700749999996,6.287032e-06,19.96121
45.90914350000003,6.261859e-06,19.96122
46.41380010000012,6.238734e-06,19.96121
46.917011900000034,6.216189e-06,19.96122
47.41930990000037,6.192588e-06,19.96123
47.921499900000526,6.168912e-06,19.9612
48.42275620000055,6.145302e-06,19.96121
48.92688850000013,6.121909e-06,19.96122
49.42875390000063,6.096169e-06,19.96123
49.929492300000675,6.071248e-06,19.96119
50.444584900000336,6.043353e-06,19.96122
50.959671500000695,6.018717e-06,19.96123
51.46461640000052,5.994133e-06,19.96124
51.979060700000446,5.971136e-06,19.96123
52.48115440000038,5.948256e-06,19.96123
52.99576410000009,5.925466e-06,19.96123
53.499910000000455,5.903772e-06,19.96124
54.004280400000425,5.881261e-06,19.96124
54.506716900000356,5.856794e-06,19.96121
55.0106837000003,5.836734e-06,19.96122
55.51340049999999,5.81527e-06,19.96122
56.02466860000004,5.792393e-06,19.96123
56.53117060000022,5.764897e-06,19.96124
57.03313740000067,5.743135e-06,19.96122
57.5370382000001,5.722926e-06,19.96124
58.04138150000017,5.699586e-06,19.96124
58.545565200000055,5.676468e-06,19.96123
59.04680989999997,5.651563e-06,19.9612
59.55161510000016,5.622967e-06,19.96122
60.06097630000022,5.601567e-06,19.96124
60.854634799999985,9.96989e-05,19.96123
61.358966200000395,7.186425e-05,19.96122
61.86812310000005,6.544968e-05,19.96124
62.37308750000011,6.343174e-05,19.96123
62.87753620000058,6.123483e-05,19.96123
63.380349000000024,5.993056e-05,19.96123
63.88884030000008,5.954483e-05,19.96123
64.39952020000055,5.799668e-05,19.96124
64.9048526000006,5.761988e-05,19.96124
65.41348199999993,5.818035e-05,19.96124
65.92393250000077,5.610016e-05,19.96122
66.43154230000073,5.68797e-05,19.96125
66.94249510000009,5.670482e-05,19.96124
67.4554261000003,5.468919e-05,19.96123
67.97033230000034,5.73059e-05,19.96125
68.48179049999999,5.430018e-05,19.96122
68.99924640000063,5.594132e-05,19.96123
69.51430060000075,5.548936e-05,19.96122
70.0471604000004,5.432415e-05,19.96123
70.56303370000023,5.629358e-05,19.96122
71.08034740000039,5.355149e-05,19.96123
71.59955200000059,5.608418e-05,19.96122
72.11293019999994,5.351477e-05,19.96124
72.63464890000068,5.522419e-05,19.96122
73.15823790000013,5.463272e-05,19.96121
73.67899780000062,5.427493e-05,19.96123
74.20259450000049,5.516312e-05,19.96124
74.72457200000008,5.34346e-05,19.96125
75.24839300000076,5.546857e-05,19.96123
75.77238370000032,5.292839e-05,19.96125
76.29756260000067,5.557806e-05,19.96123
76.83695549999993,5.240669e-05,19.96125
77.37523340000007,5.546109e-05,19.96125
77.90667400000075,5.246664e-05,19.96124
78.44922829999996,5.543988e-05,19.96125
78.98747150000054,5.244773e-05,19.96123
79.51812060000066,5.528169e-05,19.96124
80.06269840000004,5.23093e-05,19.96124
80.59688580000056,5.509647e-05,19.96124
81.12879390000035,5.226361e-05,19.96122
81.65953080000054,5.491875e-05,19.96124
82.19832210000004,5.234086e-05,19.96123
82.72386840000036,5.451679e-05,19.96124
83.25817069999994,5.241948e-05,19.96124
83.78547730000082,5.409246e-05,19.96123
84.31513070000074,5.278486e-05,19.96125
84.84825480000018,5.334853e-05,19.96124
85.38093360000039,5.354281e-05,19.96125
85.9205432000008,5.255453e-05,19.96125
86.45557210000061,5.411963e-05,19.96124
86.99993670000003,5.163444e-05,19.96125
87.5280702,5.453124e-05,19.96124
88.0655398000008,5.193509e-05,19.96124
88.60503820000031,5.37245e-05,19.96125
89.1416377000005,5.264943e-05,19.96125
89.68440620000001,5.241068e-05,19.96126
90.21814840000025,5.399009e-05,19.96124
90.75954679999995,5.165551e-05,19.96124
91.45219540000016,4.284297e-06,19.96132
92.02271780000046,4.42066e-06,19.96127
92.5689267000007,4.438662e-06,19.96126
93.11160650000056,4.438582e-06,19.96125
93.65921930000059,4.433523e-06,19.96125
94.20999350000056,4.429254e-06,19.96124
94.7618007000001,4.421218e-06,19.96125
95.33067690000007,4.409611e-06,19.96125
95.88849480000044,4.397633e-06,19.96126
96.44454490000044,4.383958e-06,19.96124
96.99687500000073,4.367103e-06,19.96126
97.54967149999993,4.349587e-06,19.96125
98.10930180000014,4.331113e-06,19.96125
98.6670681000005,4.311905e-06,19.96126
99.22544670000025,4.290167e-06,19.96127
