Time (s),Current (A),Voltage (V)
0.3413359999995009,6.915291e-07,1.99611
0.8519527999997081,8.032217e-07,1.99611
1.3565185999996174,8.505695e-07,1.996109
1.8719688000001042,8.863179e-07,1.99611
2.372949900000094,9.15011e-07,1.996109
2.875386900000194,9.404155e-07,1.996109
3.391529300000002,9.63917e-07,1.996109
3.8943070999994234,9.84801e-07,1.996109
4.399234999999862,1.004464e-06,1.996109
4.906762099999469,1.023373e-06,1.996112
5.409241800000018,1.040723e-06,1.99611
6.205702000000201,1.065543e-06,1.996111
6.6322705000002316,1.077875e-06,1.996111
7.141802600000119,1.0922e-06,1.99611
7.643010799999502,1.106152e-06,1.996113
8.14698849999968,1.119281e-06,1.99611
8.649222500000178,1.132054e-06,1.996111
9.15333610000016,1.144446e-06,1.996108
9.667629499999748,1.156727e-06,1.996112
10.169812500000262,1.168419e-06,1.996113
10.685008999999809,1.179944e-06,1.99611
11.19896830000016,1.190914e-06,1.996112
11.715038999999706,1.201659e-06,1.996111
12.216668799999752,1.211689e-06,1.996112
12.720872599999893,1.221474e-06,1.996112
13.226039299999684,1.231074e-06,1.996112
13.733372900000177,1.239976e-06,1.996112
14.236463999999614,1.249031e-06,1.996112
14.737398299999768,1.257963e-06,1.996114
15.240172499999971,1.266387e-06,1.996112
15.74376140000004,1.274476e-06,1.996112
16.244341599999643,1.282601e-06,1.996113
16.75081390000014,1.290472e-06,1.996112
17.253919900000255,1.29812e-06,1.996112
17.75602069999968,1.305282e-06,1.996113
18.271644200000082,1.31244e-06,1.996114
18.772909599999366,1.319492e-06,1.996113
19.27402710000024,1.326216e-06,1.996114
19.77800229999957,1.333042e-06,1.996115
20.29287629999999,1.339706e-06,1.996115
20.808382100000017,1.346676e-06,1.996113
21.309360299999753,1.353e-06,1.996116
21.81383310000001,1.359732e-06,1.996114
22.31961339999998,1.366082e-06,1.996114
22.824281100000007,1.372265e-06,1.996115
23.339654899999914,1.378453e-06,1.996115
23.841044199999487,1.384219e-06,1.996116
24.344834599999558,1.389548e-06,1.996115
24.847984299999553,1.39525e-06,1.996117
25.352426800000103,1.400685e-06,1.996117
25.863879699999416,1.406094e-06,1.996116
26.366619599999467,1.411317e-06,1.996115
26.873254500000257,1.416722e-06,1.996116
27.374996999999894,1.421952e-06,1.996116
27.894943199999943,1.426507e-06,1.996116
28.401689700000134,1.430921e-06,1.996116
28.902571399999943,1.43564e-06,1.996118
29.416730500000085,1.440712e-06,1.996114
29.920199700000012,1.445938e-06,1.996117
30.428835300000173,1.451224e-06,1.996117
30.932859200000166,1.45634e-06,1.996116
31.43840689999979,1.46125e-06,1.996117
31.943837799999528,1.465795e-06,1.996117
32.447009999999864,1.470961e-06,1.996118
32.951635200000055,1.47603e-06,1.996117
33.45778040000005,1.481099e-06,1.996117
33.959965199999715,1.48568e-06,1.996117
34.47414039999967,1.490407e-06,1.996117
34.9793609999997,1.494496e-06,1.996118
35.482723399999486,1.498341e-06,1.996116
35.98384729999998,1.502167e-06,1.996115
36.48411320000014,1.50576e-06,1.996118
36.987540799999806,1.509707e-06,1.996118
37.49047150000024,1.513655e-06,1.996117
37.9919248999995,1.517465e-06,1.996118
38.50720269999965,1.521462e-06,1.996117
39.02200939999966,1.525342e-06,1.996118
39.53797500000019,1.529325e-06,1.996118
40.04386049999994,1.532618e-06,1.996117
40.54506769999989,1.536348e-06,1.996118
41.04858679999961,1.539754e-06,1.996117
41.56429130000015,1.542938e-06,1.996119
42.06924979999985,1.546159e-06,1.99612
42.5837247999998,1.549274e-06,1.996119
43.09866509999938,1.552454e-06,1.996118
43.600333800000044,1.555612e-06,1.996117
44.10330109999995,1.558851e-06,1.996119
44.610415600000124,1.562536e-06,1.996118
45.115272500000174,1.566183e-06,1.996117
45.628881399999955,1.569695e-06,1.996118
46.137447999999495,1.572873e-06,1.99612
46.63912960000016,1.575861e-06,1.996119
47.14072750000014,1.579297e-06,1.996119
47.64219309999953,1.583012e-06,1.996118
48.14382939999996,1.586084e-06,1.996121
48.650307099999736,1.589266e-06,1.996121
49.151636399999916,1.592372e-06,1.99612
49.654676299999664,1.594957e-06,1.996118
50.15862889999971,1.597246e-06,1.996119
50.65980549999949,1.597931e-06,1.996119
51.16133499999978,1.599905e-06,1.996119
51.66691549999996,1.60246e-06,1.996122
52.17390499999965,1.606012e-06,1.996119
52.677682300000015,1.609577e-06,1.996119
53.178791599999386,1.612837e-06,1.996117
53.67893240000012,1.615844e-06,1.996122
54.18790799999988,1.618385e-06,1.996117
54.69427619999988,1.621445e-06,1.99612
55.19468700000016,1.623347e-06,1.996119
55.70033979999971,1.624894e-06,1.99612
56.20193399999971,1.62684e-06,1.99612
56.71658919999936,1.629342e-06,1.996121
57.230662299999494,1.631264e-06,1.996122
57.75558319999982,1.633008e-06,1.996119
58.27072959999987,1.635535e-06,1.996119
58.77550379999957,1.636243e-06,1.996122
59.277837499999805,1.63204e-06,1.99612
59.779965300000185,1.629766e-06,1.996122
60.28285119999964,1.628955e-06,1.996122
61.08621679999942,1.295782e-05,1.996122
61.582264900000155,1.524327e-05,1.99612
62.085829799999374,1.695881e-05,1.996123
62.592090399999506,1.84266e-05,1.996121
63.097896899999796,1.976168e-05,1.996122
63.601930799999536,2.100545e-05,1.996122
64.1109305,2.215469e-05,1.996123
64.62232279999989,2.327883e-05,1.996122
65.12790169999971,2.429894e-05,1.996124
65.63213360000009,2.524839e-05,1.996123
66.14125739999963,2.616719e-05,1.996124
66.65182939999977,2.70409e-05,1.996122
67.16244259999985,2.787825e-05,1.996122
67.67166189999989,2.865148e-05,1.996122
68.18654470000001,2.937859e-05,1.996123
68.69942139999966,3.005457e-05,1.996123
69.2121245999997,3.070515e-05,1.996123
69.7254726000001,3.131532e-05,1.996122
70.24058969999987,3.18679e-05,1.996122
70.75723999999991,3.242133e-05,1.996124
71.27793769999971,3.291226e-05,1.996123
71.79873839999982,3.337133e-05,1.996123
72.33066099999996,3.382569e-05,1.996123
72.85291030000008,3.422406e-05,1.996122
73.37286409999979,3.462014e-05,1.996123
73.89370139999937,3.49723e-05,1.996123
74.41442610000013,3.52902e-05,1.996124
74.9380314,3.561117e-05,1.996122
75.47353569999996,3.591934e-05,1.996125
76.01686689999951,3.619614e-05,1.996125
76.55745169999955,3.645917e-05,1.996122
77.10009739999987,3.66899e-05,1.996123
77.62502039999981,3.690849e-05,1.996123
78.15594330000022,3.710866e-05,1.996124
78.68297199999961,3.728217e-05,1.996124
79.21287310000025,3.74766e-05,1.996123
79.74138820000007,3.764359e-05,1.996125
80.27383240000017,3.779471e-05,1.996122
80.80457070000011,3.794307e-05,1.996124
81.34627499999988,3.807174e-05,1.996124
81.8828896999994,3.818373e-05,1.996123
82.42172479999954,3.831958e-05,1.996124
82.95887519999997,3.843008e-05,1.996123
83.49765680000019,3.854133e-05,1.996124
84.03651949999949,3.862985e-05,1.996124
84.56523599999946,3.872015e-05,1.996123
85.09499830000004,3.880425e-05,1.996125
85.62392,3.887396e-05,1.996124
