,Time (s),J (nA/cm2),bkg,J-bkg
0,0.17863649999981135,1106.8856818181819,1106.1743839978392,0.7112978203426792
1,0.6956274000003759,1106.7838636363638,1106.1473315988387,0.6365320375250576
2,1.2046715999995286,1106.728409090909,1106.1202792223312,0.608129868577862
3,1.7084628000002375,1106.7229545454547,1106.0932269109387,0.6297276345160299
4,2.2105940000001283,1106.6113636363636,1106.066174726514,0.5451889098496849
5,2.712521299999935,1106.5786363636364,1106.0391227508228,0.5395136128136073
6,3.224771399999554,1106.5597727272727,1106.0120710828712,0.5477016444015135
7,3.725569600000199,1106.5061363636362,1105.9850198387264,0.5211165249097576
8,4.239467399999739,1106.428409090909,1105.9579691517756,0.4704399391334846
9,4.740697899999759,1106.3915909090908,1105.9309191718846,0.46067173720621213
10,5.242812399999821,1106.3452272727275,1105.9038700637961,0.441357208931322
11,5.758110200000374,1106.285681818182,1105.8768220068205,0.40885981136148075
12,6.261634299999969,1106.248409090909,1105.8497751942257,0.39863389668335003
13,6.776123599999664,1106.2027272727273,1105.8227298322086,0.37999744051876405
14,7.290081600000121,1106.135909090909,1105.7956861395712,0.3402229513378643
15,7.792320700000346,1106.1145454545454,1105.7686443471327,0.34590110741260105
16,8.29338050000024,1106.050909090909,1105.7416046964709,0.30930439443818614
17,8.797535200000311,1106.0075,1105.7145674401015,0.2929325598984178
18,9.304396100000304,1105.9793181818181,1105.6875328403219,0.2917853414962792
19,9.819389000000228,1105.9459090909093,1105.6605011686922,0.2854079222170185
20,10.334582100000262,1105.8884090909091,1105.6334727060002,0.2549363849088877
21,10.83765560000029,1105.8765909090912,1105.6064477420587,0.27014316703252916
22,11.33935349999956,1105.8495454545455,1105.5794265747413,0.2701188798041585
23,11.841699100000369,1105.8043181818182,1105.5524095104656,0.25190867135256667
24,12.348627000000313,1105.7256818181818,1105.5253968641903,0.20028495399151325
25,12.854674299999722,1105.718181818182,1105.49838895884,0.21979285934207837
26,13.358626999999615,1105.6472727272728,1105.4713861236728,0.17588660360001995
27,13.86166669999966,1105.590909090909,1105.4443886948975,0.14652039601151046
28,14.367743799999523,1105.569090909091,1105.4173970142847,0.1516938948063853
29,14.87176129999989,1105.5134090909091,1105.390411428238,0.12299766267119594
30,15.373751199999788,1105.4981818181818,1105.3634322879589,0.13474953022296177
31,15.889487299999928,1105.4729545454545,1105.3364599485378,0.13649459691669108
32,16.39460220000001,1105.4152272727274,1105.309494769327,0.10573250340030427
33,16.9100398999999,1105.3470454545454,1105.2825371139947,0.06450834055067389
34,17.41312089999974,1105.3374999999999,1105.2555873495533,0.08191265044661122
35,17.916040999999495,1105.316590909091,1105.2286458450544,0.08794506403660307
36,18.41829979999966,1105.2443181818182,1105.20171297214,0.04260520967818593
37,18.921653000000333,1105.2454545454545,1105.1747891052337,0.07066544022086418
38,19.424287199999526,1105.239090909091,1105.147874620105,0.09121628898583367
39,19.925635599999623,1105.163409090909,1105.1209698947591,0.04243919614987135
40,20.437603200000012,1105.14,1105.0940753100858,0.045924689914272676
41,20.939808699999958,1105.09,1105.067191248317,0.02280875168298735
42,21.44370330000038,1105.0754545454547,1105.040318093137,0.03513645231760165
43,21.94469570000001,1105.0338636363638,1105.0134562289518,0.020407407411994427
44,22.445136899999852,1105.0277272727274,1104.986606041278,0.041121231449324114
45,22.957574199999726,1104.9381818181819,1104.9597679162775,-0.021586098095667694
46,23.467929499999627,1104.920909090909,1104.9329422414135,-0.012033150504521473
47,23.971963699999833,1104.905909090909,1104.9061293365692,-0.0002202456601025915
48,24.477030699999887,1104.8470454545454,1104.879329483956,-0.03228402941067543
49,24.9825665999997,1104.825,1104.852542965097,-0.02754296509692722
50,25.500384400000257,1104.8197727272727,1104.8257699604442,-0.005997233171456173
51,26.005998900000122,1104.7856818181817,1104.7990105642225,-0.013328746040770056
52,26.514105799999925,1104.778409090909,1104.772264851882,0.006144239026980358
53,27.0264944999999,1104.7518181818182,1104.7455328571455,0.006285324672717252
