,Time (s),J (nA/cm2),bkg,J-bkg
0,0.1502905000006649,584.7820454545455,584.5875753882659,0.19447006627956398
1,0.6538527000002432,584.7445454545456,584.5545019523258,0.1900435022197371
2,1.1564194000002317,584.7063636363637,584.5214285225354,0.18493511382826
3,1.6611127000005617,584.6679545454546,584.488355111054,0.1795994344005294
4,2.1651812999998583,584.6327272727274,584.455281735889,0.17744553683837694
5,2.6693702000002304,584.5690909090908,584.4222084207267,0.14688248836409912
6,3.175341500000286,584.5393181818182,584.3891351948653,0.15018298695292742
7,3.681009300000369,584.5031818181819,584.3560620922474,0.14711972593454448
8,4.183501399999841,584.4511363636364,584.3229891515649,0.12814721207143975
9,4.688933200000065,584.4104545454546,584.2899164161621,0.12053812929252672
10,5.204438100000523,584.3777272727273,584.2568439334354,0.12088333929182227
11,5.708899100000053,584.3568181818182,584.2237717545934,0.1330464272248264
12,6.22424460000002,584.2875,584.1906999346671,0.09680006533289998
13,6.727370700000392,584.2729545454546,584.157628532895,0.11532601255953523
14,7.2292136000005485,584.2445454545455,584.1245576115766,0.11998784296883969
15,7.732826000000387,584.1804545454546,584.0914872366578,0.08896730879678216
16,8.236503699999957,584.1509090909092,584.0584174778794,0.09249161302977882
17,8.740566500000568,584.1050000000001,584.0253484077951,0.07965159220498208
18,9.255936900000052,584.081590909091,583.9922801018839,0.08931080720708451
19,9.756969000000026,584.0375,583.9592126381432,0.07828736185683738
20,10.271665900000698,583.9845454545455,583.9261460973952,0.058399357150278774
21,10.787063200000375,583.965,583.8930805629369,0.07191943706311577
22,11.288767800000642,583.9111363636364,583.8600161199126,0.05112024372374435
23,11.792914500000734,583.8961363636364,583.8269528557406,0.06918350789578653
24,12.295458999999937,583.856590909091,583.7938908594556,0.06270004963539577
25,12.8011989000006,583.819090909091,583.7608302222803,0.058260686810626794
26,13.303386399999908,583.7811363636364,583.7277710374199,0.05336532621652168
27,13.80737279999994,583.7288636363637,583.6947133999221,0.03415023644163284
28,14.307684899999913,583.6979545454546,583.661657406522,0.036297138932695816
29,14.810397600000215,583.6747727272727,583.6286031550346,0.04616957223811369
