-2.60e-06,0.2
-2.59e-06,0.24
-2.58e-06,0.26
-2.57e-06,0.24
-2.56e-06,0.24
-2.55e-06,0.28
-2.54e-06,0.28
-2.53e-06,0.26
-2.52e-06,0.24
-2.51e-06,0.24
-2.50e-06,0.3
-2.49e-06,0.16
-2.48e-06,0.2
-2.47e-06,0.18
-2.46e-06,0.22
-2.45e-06,0.28
-2.44e-06,0.2
-2.43e-06,0.22
-2.42e-06,0.22
-2.41e-06,0.32
-2.40e-06,0.26
-2.39e-06,0.32
-2.38e-06,0.22
-2.37e-06,0.26
-2.36e-06,0.28
-2.35e-06,0.26
-2.34e-06,0.18
-2.33e-06,0.18
-2.32e-06,0.32
-2.31e-06,0.2
-2.30e-06,0.22
-2.29e-06,0.22
-2.28e-06,0.28
-2.27e-06,0.18
-2.26e-06,0.28
-2.25e-06,0.18
-2.24e-06,0.26
-2.23e-06,0.14
-2.22e-06,0.26
-2.21e-06,0.16
-2.20e-06,0.22
-2.19e-06,0.2
-2.18e-06,0.24
-2.17e-06,0.18
-2.16e-06,0.24
-2.15e-06,0.3
-2.14e-06,0.24
-2.13e-06,0.24
-2.12e-06,0.3
-2.11e-06,0.22
-2.10e-06,0.24
-2.09e-06,0.2
-2.08e-06,0.16
-2.07e-06,0.28
-2.06e-06,0.3
-2.05e-06,0.22
-2.04e-06,0.32
-2.03e-06,0.32
-2.02e-06,0.28
-2.01e-06,0.12
-2.00e-06,0.3
-1.99e-06,0.24
-1.98e-06,0.2
-1.97e-06,0.22
-1.96e-06,0.16
-1.95e-06,0.2
-1.94e-06,0.28
-1.93e-06,0.22
-1.92e-06,0.28
-1.91e-06,0.24
-1.90e-06,0.12
-1.89e-06,0.22
-1.88e-06,0.2
-1.87e-06,0.12
-1.86e-06,0.18
-1.85e-06,0.26
-1.84e-06,0.18
-1.83e-06,0.28
-1.82e-06,0.2
-1.81e-06,0.22
-1.80e-06,0.28
-1.79e-06,0.28
-1.78e-06,0.18
-1.77e-06,0.3
-1.76e-06,0.2
-1.75e-06,0.22
-1.74e-06,0.26
-1.73e-06,0.24
-1.72e-06,0.32
