-7.20e-06,0.68
-7.18e-06,0.62
-7.16e-06,0.56
-7.14e-06,0.56
-7.12e-06,0.52
-7.10e-06,0.62
-7.08e-06,0.52
-7.06e-06,0.56
-7.04e-06,0.64
-7.02e-06,0.54
-7.00e-06,0.6
-6.98e-06,0.54
-6.96e-06,0.62
-6.94e-06,0.64
-6.92e-06,0.52
-6.90e-06,0.6
-6.88e-06,0.58
-6.86e-06,0.58
-6.84e-06,0.64
-6.82e-06,0.56
-6.80e-06,0.6
-6.78e-06,0.6
-6.76e-06,0.58
-6.74e-06,0.54
-6.72e-06,0.64
-6.70e-06,0.68
-6.68e-06,0.58
-6.66e-06,0.62
-6.64e-06,0.56
-6.62e-06,0.64
-6.60e-06,0.58
-6.58e-06,0.56
-6.56e-06,0.56
-6.54e-06,0.66
-6.52e-06,0.62
-6.50e-06,0.56
-6.48e-06,0.54
-6.46e-06,0.58
-6.44e-06,0.54
-6.42e-06,0.6
-6.40e-06,0.58
-6.38e-06,0.56
-6.36e-06,0.54
-6.34e-06,0.6
-6.32e-06,0.64
-6.30e-06,0.6
-6.28e-06,0.64
-6.26e-06,0.56
-6.24e-06,0.58
-6.22e-06,0.56
-6.20e-06,0.54
-6.18e-06,0.54
-6.16e-06,0.56
-6.14e-06,0.6
-6.12e-06,0.6
-6.10e-06,0.64
-6.08e-06,0.6
-6.06e-06,0.64
-6.04e-06,0.58
-6.02e-06,0.6
-6.00e-06,0.54
-5.98e-06,0.54
-5.96e-06,0.6
-5.94e-06,0.52
-5.92e-06,0.6
-5.90e-06,0.62
-5.88e-06,0.56
-5.86e-06,0.56
-5.84e-06,0.58
-5.82e-06,0.62
-5.80e-06,0.48
-5.78e-06,0.62
-5.76e-06,0.5
-5.74e-06,0.58
-5.72e-06,0.56
-5.70e-06,0.6
-5.68e-06,0.6
-5.66e-06,0.6
-5.64e-06,0.66
-5.62e-06,0.6
-5.60e-06,0.56
-5.58e-06,0.6
-5.56e-06,0.6
-5.54e-06,0.52
-5.52e-06,0.6
-5.50e-06,0.68
-5.48e-06,0.62
-5.46e-06,0.56
-5.44e-06,0.52
-5.42e-06,0.64
-5.40e-06,0.62
-5.38e-06,0.6
-5.36e-06,0.62
-5.34e-06,0.6
-5.32e-06,0.52
-5.30e-06,0.58
-5.28e-06,0.56
-5.26e-06,0.56
-5.24e-06,0.56
-5.22e-06,0.52
-5.20e-06,0.54
-5.18e-06,0.56
-5.16e-06,0.58
-5.14e-06,0.56
-5.12e-06,0.64
-5.10e-06,0.62
-5.08e-06,0.62
-5.06e-06,0.6
-5.04e-06,0.58
-5.02e-06,0.5
-5.00e-06,0.56
-4.98e-06,0.56
-4.96e-06,0.58
-4.94e-06,0.56
-4.92e-06,0.6
-4.90e-06,0.58
-4.88e-06,0.54
-4.86e-06,0.6
-4.84e-06,0.6
-4.82e-06,0.56
-4.80e-06,0.64
-4.78e-06,0.54
-4.76e-06,0.54
-4.74e-06,0.52
-4.72e-06,0.58
-4.70e-06,0.56
-4.68e-06,0.58
-4.66e-06,0.6
-4.64e-06,0.68
-4.62e-06,0.66
-4.60e-06,0.56
-4.58e-06,0.6
-4.56e-06,0.54
-4.54e-06,0.58
-4.52e-06,0.5
-4.50e-06,0.54
-4.48e-06,0.56
-4.46e-06,0.66
-4.44e-06,0.66
-4.42e-06,0.58
-4.40e-06,0.62
-4.38e-06,0.54
-4.36e-06,0.62
-4.34e-06,0.56
-4.32e-06,0.56
-4.30e-06,0.62
-4.28e-06,0.62
-4.26e-06,0.64
-4.24e-06,0.66
-4.22e-06,0.56
-4.20e-06,0.6
-4.18e-06,0.62
-4.16e-06,0.58
-4.14e-06,0.6
-4.12e-06,0.6
-4.10e-06,0.56
-4.08e-06,0.64
-4.06e-06,0.52
-4.04e-06,0.68
-4.02e-06,0.58
-4.00e-06,0.58
-3.98e-06,0.6
-3.96e-06,0.64
-3.94e-06,0.62
-3.92e-06,0.58
-3.90e-06,0.58
-3.88e-06,0.6
-3.86e-06,0.6
-3.84e-06,0.56
-3.82e-06,0.6
-3.80e-06,0.64
-3.78e-06,0.62
-3.76e-06,0.58
-3.74e-06,0.64
-3.72e-06,0.54
-3.70e-06,0.52
-3.68e-06,0.56
-3.66e-06,0.54
-3.64e-06,0.6
-3.62e-06,0.62
-3.60e-06,0.62
-3.58e-06,0.58
-3.56e-06,0.6
-3.54e-06,0.64
-3.52e-06,0.62
-3.50e-06,0.6
-3.48e-06,0.62
-3.46e-06,0.62
-3.44e-06,0.64
-3.42e-06,0.56
-3.40e-06,0.58
-3.38e-06,0.6
-3.36e-06,0.56
-3.34e-06,0.58
-3.32e-06,0.6
-3.30e-06,0.7
-3.28e-06,0.64
-3.26e-06,0.62
-3.24e-06,0.68
-3.22e-06,0.58
-3.20e-06,0.6
-3.18e-06,0.6
-3.16e-06,0.64
-3.14e-06,0.62
-3.12e-06,0.58
-3.10e-06,0.6
-3.08e-06,0.56
-3.06e-06,0.64
-3.04e-06,0.56
-3.02e-06,0.58
-3.00e-06,0.54
-2.98e-06,0.58
-2.96e-06,0.54
-2.94e-06,0.58
-2.92e-06,0.48
-2.90e-06,0.52
-2.88e-06,0.56
-2.86e-06,0.6
-2.84e-06,0.62
-2.82e-06,0.6
-2.80e-06,0.58
-2.78e-06,0.52
-2.76e-06,0.52
-2.74e-06,0.5
-2.72e-06,0.6
-2.70e-06,0.62
-2.68e-06,0.6
-2.66e-06,0.58
-2.64e-06,0.64
-2.62e-06,0.54
-2.60e-06,0.62
-2.58e-06,0.6
-2.56e-06,0.5
-2.54e-06,0.5
-2.52e-06,0.54
-2.50e-06,0.54
-2.48e-06,0.6
-2.46e-06,0.64
-2.44e-06,0.66
-2.42e-06,0.62
-2.40e-06,0.58
-2.38e-06,0.58
-2.36e-06,0.6
-2.34e-06,0.56
-2.32e-06,0.62
-2.30e-06,0.58
-2.28e-06,0.62
-2.26e-06,0.6
-2.24e-06,0.54
-2.22e-06,0.52
-2.20e-06,0.6
-2.18e-06,0.6
-2.16e-06,0.54
-2.14e-06,0.6
-2.12e-06,0.58
-2.10e-06,0.56
-2.08e-06,0.62
-2.06e-06,0.56
-2.04e-06,0.62
-2.02e-06,0.54
-2.00e-06,0.5
-1.98e-06,0.58
-1.96e-06,0.6
-1.94e-06,0.62
-1.92e-06,0.62
-1.90e-06,0.6
-1.88e-06,0.62
-1.86e-06,0.62
-1.84e-06,0.64
-1.82e-06,0.54
-1.80e-06,0.5
-1.78e-06,0.6
-1.76e-06,0.62
-1.74e-06,0.64
-1.72e-06,0.56
-1.70e-06,0.56
-1.68e-06,0.6
-1.66e-06,0.56
-1.64e-06,0.5
-1.62e-06,0.6
-1.60e-06,0.56
-1.58e-06,0.58
-1.56e-06,0.52
-1.54e-06,0.62
-1.52e-06,0.58
-1.50e-06,0.6
-1.48e-06,0.56
-1.46e-06,0.6
-1.44e-06,0.56
-1.42e-06,0.58
-1.40e-06,0.64
-1.38e-06,0.54
-1.36e-06,0.6
-1.34e-06,0.58
-1.32e-06,0.58
-1.30e-06,0.58
-1.28e-06,0.56
-1.26e-06,0.62
-1.24e-06,0.52
-1.22e-06,0.52
-1.20e-06,0.6
-1.18e-06,0.62
-1.16e-06,0.56
-1.14e-06,0.58
-1.12e-06,0.68
-1.10e-06,0.54
-1.08e-06,0.6
