Time (s),Current (A),Voltage (V)
0.23017779999918275,-2.185176e-07,-116.9733
0.8388540999994802,-2.1849e-07,-116.9732
1.354611499999919,-2.184585e-07,-116.9731
1.8614361999998437,-2.184397e-07,-116.9729
2.370344899999509,-2.184125e-07,-116.9728
2.886027799999283,-2.183865e-07,-116.9727
3.4002011999991737,-2.183689e-07,-116.9726
3.9023874999993495,-2.18358e-07,-116.9725
4.412899399999333,-2.183348e-07,-116.9723
4.915555699999459,-2.183174e-07,-116.9724
5.4293856999993295,-2.183e-07,-116.9722
5.932953499999712,-2.18276e-07,-116.972
6.4459829999996145,-2.182554e-07,-116.972
6.947662699999455,-2.1824e-07,-116.9719
7.448909799999456,-2.182204e-07,-116.9717
7.951156699999956,-2.182029e-07,-116.9716
8.462647800000013,-2.181844e-07,-116.9716
8.963913099999445,-2.181691e-07,-116.9714
9.477590399999826,-2.181519e-07,-116.9714
9.979996699999901,-2.181417e-07,-116.9713
10.482013999999253,-2.181293e-07,-116.9712
10.995520799999213,-2.181063e-07,-116.971
11.510032899999715,-2.180925e-07,-116.9709
12.022531899999194,-2.180776e-07,-116.9709
12.523804799999198,-2.18067e-07,-116.9706
13.03795209999953,-2.180493e-07,-116.9706
13.552372099999957,-2.180382e-07,-116.9704
14.067935699999907,-2.180152e-07,-116.9704
14.571643899999799,-2.180108e-07,-116.9703
15.085375699999531,-2.179853e-07,-116.9702
15.587241899999754,-2.179689e-07,-116.97
16.08879639999941,-2.179583e-07,-116.9699
16.601822899999206,-2.179438e-07,-116.9698
17.10430079999969,-2.179324e-07,-116.9697
17.618591999999808,-2.179169e-07,-116.9696
18.119040099999438,-2.178976e-07,-116.9695
18.63413319999927,-2.178895e-07,-116.9693
19.135094199999912,-2.178801e-07,-116.9692
19.64907509999921,-2.178688e-07,-116.9691
20.15189620000001,-2.178601e-07,-116.969
20.652963599999566,-2.178454e-07,-116.969
21.167348999999376,-2.178286e-07,-116.9687
21.6680953999994,-2.178223e-07,-116.9688
22.168452199999592,-2.178107e-07,-116.9686
22.683842499999628,-2.177989e-07,-116.9684
23.197741899999528,-2.177961e-07,-116.9684
23.698776899999757,-2.177783e-07,-116.9683
24.211962499999572,-2.177677e-07,-116.9683
24.712737599999855,-2.177569e-07,-116.9682
25.22775829999955,-2.177474e-07,-116.9682
25.72944699999971,-2.177389e-07,-116.9681
26.23087039999973,-2.177229e-07,-116.968
26.744408900000053,-2.177138e-07,-116.968
27.247502999999597,-2.176979e-07,-116.9678
27.76049779999994,-2.176908e-07,-116.9677
28.27583709999999,-2.176901e-07,-116.9678
28.79237319999993,-2.176681e-07,-116.9676
29.307437599999503,-2.176627e-07,-116.9675
29.807978899999398,-2.176491e-07,-116.9674
30.3086887999998,-2.176389e-07,-116.9675
30.82292839999991,-2.176281e-07,-116.9673
31.337833699999464,-2.176211e-07,-116.9671
31.839073799999824,-2.176083e-07,-116.9671
32.35417839999991,-2.175972e-07,-116.9671
32.85463379999965,-2.175873e-07,-116.9671
33.355478099999345,-2.175765e-07,-116.9668
33.86910179999995,-2.175638e-07,-116.9669
34.38287020000007,-2.175549e-07,-116.9668
34.88951619999989,-2.175496e-07,-116.9668
35.40423899999951,-2.175375e-07,-116.9667
35.90854049999962,-2.175244e-07,-116.9667
36.41407439999966,-2.175133e-07,-116.9667
36.91881359999934,-2.175062e-07,-116.9666
37.43318659999932,-2.175002e-07,-116.9665
37.94813449999947,-2.1749e-07,-116.9665
38.46345689999998,-2.174813e-07,-116.9664
38.97890659999939,-2.174688e-07,-116.9664
39.481878999999935,-2.174611e-07,-116.9662
39.982806099999834,-2.174598e-07,-116.9663
40.49652799999967,-2.174428e-07,-116.9662
41.01039749999927,-2.174343e-07,-116.9661
41.52531589999944,-2.174281e-07,-116.9661
42.02820479999991,-2.174161e-07,-116.9659
42.54340400000001,-2.17403e-07,-116.966
43.0595289999992,-2.174039e-07,-116.966
43.662853599999835,-2.173894e-07,-116.9658
44.16846559999976,-2.173751e-07,-116.9658
44.68337059999976,-2.173696e-07,-116.9658
45.185017799999514,-2.173579e-07,-116.9657
45.69916569999987,-2.173529e-07,-116.9658
46.21466359999977,-2.173453e-07,-116.9658
46.730310399999325,-2.173305e-07,-116.9657
47.2462900999999,-2.173288e-07,-116.9657
47.76057989999936,-2.173191e-07,-116.9656
48.262590099999215,-2.173112e-07,-116.9656
48.77525269999933,-2.173074e-07,-116.9655
49.27820099999917,-2.173024e-07,-116.9654
49.7798731999992,-2.172904e-07,-116.9654
50.28868129999955,-2.172807e-07,-116.9653
50.79430339999999,-2.172743e-07,-116.9654
51.30894949999947,-2.172627e-07,-116.9653
51.82194479999998,-2.172581e-07,-116.9653
52.33792159999939,-2.17295e-07,-116.9653
52.84191959999953,-2.172377e-07,-116.9653
53.34638629999972,-2.172323e-07,-116.9653
53.84978819999924,-2.172226e-07,-116.9652
54.353004699999474,-2.172246e-07,-116.965
54.85461589999977,-2.172126e-07,-116.9651
55.3569465999999,-2.172025e-07,-116.9651
55.85846390000006,-2.171926e-07,-116.9651
56.37068739999995,-2.171904e-07,-116.9651
56.87878079999973,-2.171789e-07,-116.965
57.410315199999786,-2.171698e-07,-116.9651
57.915791599999466,-2.171658e-07,-116.965
58.425919899999826,-2.171573e-07,-116.965
58.93684269999994,-2.171492e-07,-116.9649
59.45154829999956,-2.171439e-07,-116.9649
59.968106099999204,-2.171339e-07,-116.9649
60.49397619999945,-2.171293e-07,-116.9649
61.02239429999918,-2.171216e-07,-116.9649
61.53827529999944,-2.171141e-07,-116.9649
62.06761430000006,-2.171089e-07,-116.9649
62.581069099999695,-2.170968e-07,-116.9648
63.102088799999365,-2.170885e-07,-116.9646
63.618295499999476,-2.170735e-07,-116.9646
64.13658359999954,-2.170724e-07,-116.9646
64.66538149999997,-2.170625e-07,-116.9646
65.19135589999951,-2.170594e-07,-116.9647
65.71778089999952,-2.170497e-07,-116.9646
66.2440205999992,-2.170424e-07,-116.9645
66.7719161999994,-2.170314e-07,-116.9646
67.29699849999997,-2.170198e-07,-116.9646
67.84710249999989,-2.170226e-07,-116.9645
68.38420069999938,-2.170074e-07,-116.9646
68.93039369999951,-2.170013e-07,-116.9645
69.46383389999937,-2.169997e-07,-116.9646
70.0159979,-2.169899e-07,-116.9645
70.56746079999994,-2.169819e-07,-116.9645
71.11169840000002,-2.1698e-07,-116.9644
71.65715389999968,-2.169658e-07,-116.9645
72.20689099999981,-2.17007e-07,-116.9644
72.74808049999956,-2.169479e-07,-116.9644
73.29809169999953,-2.169526e-07,-116.9644
73.84690520000004,-2.169381e-07,-116.9644
74.3892866999995,-2.169384e-07,-116.9644
74.93269699999928,-2.169417e-07,-116.9644
75.49409959999957,-2.169188e-07,-116.9643
76.03279139999995,-2.169124e-07,-116.9643
76.58262099999956,-2.169072e-07,-116.9645
77.13597969999955,-2.168891e-07,-116.9642
77.6910070999993,-2.168928e-07,-116.9643
78.24113579999994,-2.168834e-07,-116.9643
78.7885510999995,-2.168768e-07,-116.9642
79.33787269999993,-2.168745e-07,-116.9643
79.88666599999942,-2.16858e-07,-116.9643
80.43605630000002,-2.168501e-07,-116.9642
80.98125299999992,-2.168423e-07,-116.9642
81.53250129999924,-2.16841e-07,-116.9642
82.10019849999935,-2.168268e-07,-116.9643
82.64279769999939,-2.168258e-07,-116.9642
83.18916459999946,-2.168203e-07,-116.9641
83.73489869999958,-2.16815e-07,-116.9642
84.28038659999947,-2.168071e-07,-116.9641
84.83150359999945,-2.167971e-07,-116.9639
85.39142730000003,-2.167849e-07,-116.964
85.94778179999958,-2.16782e-07,-116.9641
86.51625530000001,-2.167847e-07,-116.9641
87.07353049999983,-2.167739e-07,-116.964
87.62710499999957,-2.167631e-07,-116.964
88.19874079999954,-2.167605e-07,-116.9639
88.75619189999998,-2.167509e-07,-116.964
89.31060709999929,-2.167407e-07,-116.964
89.88068049999947,-2.167334e-07,-116.964
90.45530129999952,-2.16735e-07,-116.964
91.01335819999986,-2.16754e-07,-116.964
91.57247709999956,-2.167234e-07,-116.964
92.13113459999931,-2.167398e-07,-116.9639
92.70209389999945,-2.167012e-07,-116.9638
93.27154689999952,-2.166989e-07,-116.9639
93.83405270000003,-2.170221e-07,-116.9639
94.39243599999918,-2.174444e-07,-116.9638
94.95754839999972,-2.171718e-07,-116.9638
95.51814560000003,-2.171132e-07,-116.9637
96.08823309999934,-2.170851e-07,-116.9638
96.66128279999975,-2.170651e-07,-116.9637
97.22140529999979,-2.170654e-07,-116.9637
97.80951339999956,-2.170342e-07,-116.9638
98.37630469999931,-2.170346e-07,-116.9637
98.9454554999993,-2.170103e-07,-116.9637
99.51856189999944,-2.169918e-07,-116.9637
100.09165009999924,-2.169815e-07,-116.9638
100.66264899999987,-2.169606e-07,-116.9637
101.24277679999977,-2.169742e-07,-116.9636
101.8325347,-2.169429e-07,-116.9637
102.41943919999994,-2.169363e-07,-116.9637
103.00851639999928,-2.169138e-07,-116.9637
103.59942429999955,-2.169096e-07,-116.9637
104.17877669999962,-2.168974e-07,-116.9637
104.75677929999983,-2.168887e-07,-116.9636
105.33836339999925,-2.168723e-07,-116.9635
105.91666839999925,-2.168669e-07,-116.9636
106.51648709999972,-2.168596e-07,-116.9636
107.11274419999972,-2.168394e-07,-116.9636
107.69949259999976,-2.168392e-07,-116.9636
108.29242629999953,-2.168197e-07,-116.9635
108.87710739999966,-2.168184e-07,-116.9636
109.4611062999993,-2.168104e-07,-116.9635
110.05809749999935,-2.168007e-07,-116.9635
110.6461417999999,-2.167779e-07,-116.9635
111.23416409999936,-2.167812e-07,-116.9636
111.82492339999953,-2.167704e-07,-116.9636
112.42421149999973,-2.167484e-07,-116.9634
113.01895129999957,-2.167408e-07,-116.9634
113.60811599999943,-2.167367e-07,-116.9634
114.2181114999994,-2.167268e-07,-116.9635
114.81306479999967,-2.167225e-07,-116.9634
115.42842739999924,-2.167164e-07,-116.9633
116.03128919999926,-2.167094e-07,-116.9634
116.66628309999942,-2.16689e-07,-116.9633
117.27049569999963,-2.166881e-07,-116.9634
117.87440089999927,-2.166811e-07,-116.9633
118.4770783999993,-2.166773e-07,-116.9634
119.08427099999972,-2.166614e-07,-116.9633
119.69528300000002,-2.166568e-07,-116.9632
120.33862939999926,-2.166412e-07,-116.9633
120.94621089999964,-2.166404e-07,-116.9632
121.54416079999919,-2.166331e-07,-116.9631
122.1466031,-2.166227e-07,-116.9633
122.7553582999999,-2.16624e-07,-116.9633
123.35513609999998,-2.166119e-07,-116.9632
123.96280209999986,-2.166019e-07,-116.9633
124.57700459999978,-2.161195e-07,-116.9632
125.17811029999939,-2.161541e-07,-116.9632
125.78196369999932,-2.161625e-07,-116.9632
126.38985569999932,-2.161735e-07,-116.9632
126.99805819999983,-2.161783e-07,-116.9631
127.60612989999936,-2.161781e-07,-116.9632
128.21279869999944,-2.1618e-07,-116.9632
128.82528469999943,-2.16181e-07,-116.9631
129.467044,-2.161875e-07,-116.9631
130.08201409999947,-2.161826e-07,-116.9631
130.6940726999992,-2.161764e-07,-116.963
131.30493119999937,-2.161729e-07,-116.963
131.9329420999993,-2.161738e-07,-116.9632
132.54795159999958,-2.161667e-07,-116.9631
133.1590570999997,-2.161546e-07,-116.963
133.78545069999927,-2.161577e-07,-116.9629
