Time (s),Current (A),Voltage (V)
0.33774869999979273,-1.240139e-08,-6.043589
0.8395165000001725,-1.240059e-08,-6.043594
1.3404018000001088,-1.239836e-08,-6.043593
1.8477171000004091,-1.239715e-08,-6.043587
2.352722700000413,-1.239412e-08,-6.043585
2.868936400000166,-1.239271e-08,-6.043591
3.37248770000042,-1.23897e-08,-6.043593
3.8745669999998427,-1.238842e-08,-6.043594
4.3899836999999025,-1.238539e-08,-6.043589
4.892176399999698,-1.238439e-08,-6.043589
5.407665200000338,-1.238265e-08,-6.043581
5.912170399999923,-1.238117e-08,-6.043584
6.417045899999721,-1.237952e-08,-6.043582
6.920988500000021,-1.237764e-08,-6.043587
7.436803900000086,-1.2376e-08,-6.04358
7.936563799999931,-1.237553e-08,-6.043585
8.441895900000418,-1.237337e-08,-6.043586
8.944700600000033,-1.237144e-08,-6.043579
9.445934399999715,-1.237045e-08,-6.04358
9.9502308000001,-1.236905e-08,-6.043579
10.454675200000565,-1.236713e-08,-6.043575
10.970954800000072,-1.236592e-08,-6.043578
11.492663099999845,-1.236505e-08,-6.043579
11.994557600000007,-1.236285e-08,-6.043574
12.496365500000138,-1.236104e-08,-6.043577
13.011197800000446,-1.23599e-08,-6.043566
13.517399999999725,-1.235982e-08,-6.043567
14.024658799999997,-1.235808e-08,-6.043571
14.52691539999978,-1.235632e-08,-6.043562
15.030562500000087,-1.235437e-08,-6.04357
15.53298040000027,-1.235391e-08,-6.04357
16.03550770000038,-1.235295e-08,-6.043569
16.536561099999744,-1.235219e-08,-6.04356
17.038319899999806,-1.235054e-08,-6.043565
17.541382299999896,-1.234954e-08,-6.043568
18.047953600000255,-1.234731e-08,-6.043571
18.551075399999718,-1.234692e-08,-6.04357
19.05334110000058,-1.234705e-08,-6.04357
19.55689910000001,-1.234466e-08,-6.043564
20.060268400000496,-1.234347e-08,-6.043558
20.56298169999991,-1.234246e-08,-6.043559
21.065224599999965,-1.234153e-08,-6.043564
21.571837100000266,-1.234076e-08,-6.043561
22.074225600000318,-1.233862e-08,-6.043556
22.576982499999758,-1.233856e-08,-6.043555
23.079350799999702,-1.233734e-08,-6.043539
23.581912800000282,-1.233622e-08,-6.043556
24.08259580000049,-1.23361e-08,-6.04356
24.598634300000413,-1.233464e-08,-6.043551
25.10287799999969,-1.233337e-08,-6.043548
25.606197099999918,-1.233264e-08,-6.043546
26.11093869999968,-1.233193e-08,-6.043554
26.6146233999998,-1.233148e-08,-6.043547
27.115515399999822,-1.233089e-08,-6.043553
27.616183300000557,-1.232895e-08,-6.043548
28.130711100000553,-1.232876e-08,-6.043545
28.63530820000051,-1.232761e-08,-6.043541
29.138383299999987,-1.232694e-08,-6.043545
29.64063570000053,-1.232553e-08,-6.043542
30.141942199999903,-1.232578e-08,-6.043537
30.642970500000047,-1.232442e-08,-6.043542
31.151486200000363,-1.232403e-08,-6.043543
31.654082900000503,-1.232257e-08,-6.043543
32.15745530000004,-1.232123e-08,-6.043537
32.672449900000174,-1.232117e-08,-6.043543
33.17927239999972,-1.23212e-08,-6.043548
33.68164559999968,-1.231882e-08,-6.043543
34.184557999999925,-1.231838e-08,-6.04355
34.686023000000205,-1.231743e-08,-6.043543
35.19130140000016,-1.231748e-08,-6.043545
35.69555190000028,-1.231701e-08,-6.043551
36.19666260000031,-1.231649e-08,-6.043555
36.702487499999734,-1.231454e-08,-6.043544
37.2173928000002,-1.231427e-08,-6.043557
37.7318765,-1.23137e-08,-6.043558
38.236167600000044,-1.231315e-08,-6.04355
38.73927929999991,-1.231225e-08,-6.043552
39.24404570000024,-1.231222e-08,-6.043541
39.74644559999979,-1.231162e-08,-6.043543
40.251218000000335,-1.230995e-08,-6.043555
40.75407030000042,-1.230945e-08,-6.043545
41.26905280000028,-1.230864e-08,-6.043547
41.77142869999989,-1.230892e-08,-6.043545
42.27487850000034,-1.230711e-08,-6.043532
42.78028919999997,-1.23076e-08,-6.043535
43.28408209999998,-1.230712e-08,-6.04353
43.785187500000575,-1.230552e-08,-6.043531
44.289396000000124,-1.230564e-08,-6.043537
44.80483710000044,-1.230382e-08,-6.043522
45.31771579999986,-1.230384e-08,-6.043523
45.82424880000053,-1.230405e-08,-6.043526
46.327812300000005,-1.230375e-08,-6.043521
46.84240320000026,-1.230322e-08,-6.043524
47.35779240000011,-1.230226e-08,-6.043526
47.873974300000555,-1.230111e-08,-6.043512
48.3749770000004,-1.230107e-08,-6.043514
48.881652699999904,-1.230041e-08,-6.043513
49.38453769999978,-1.229828e-08,-6.043506
49.89157189999969,-1.22975e-08,-6.043513
50.39498379999986,-1.229752e-08,-6.043512
50.89614570000049,-1.229862e-08,-6.043505
51.39979680000033,-1.229833e-08,-6.043512
51.90470550000009,-1.229753e-08,-6.043507
52.40695669999968,-1.229572e-08,-6.043505
52.912263500000336,-1.229498e-08,-6.043508
53.42035140000007,-1.229521e-08,-6.043506
53.927511900000354,-1.229468e-08,-6.043512
54.4300417000004,-1.229502e-08,-6.043512
54.9443323000005,-1.229392e-08,-6.043517
55.454134100000374,-1.229372e-08,-6.043515
55.95411830000012,-1.229275e-08,-6.043512
56.46020380000027,-1.2292e-08,-6.043509
56.96412169999985,-1.22917e-08,-6.043508
57.47376669999994,-1.229143e-08,-6.043502
57.98344350000025,-1.229122e-08,-6.043509
58.499252000000524,-1.229026e-08,-6.043509
59.010739500000454,-1.228933e-08,-6.043505
59.531026000000566,-1.228972e-08,-6.043501
60.05718179999985,-1.228859e-08,-6.043499
60.568425899999966,-1.228901e-08,-6.043496
61.07931290000033,-1.22877e-08,-6.043513
61.59106930000053,-1.228775e-08,-6.043522
62.10003980000056,-1.228738e-08,-6.043501
62.61328070000036,-1.228679e-08,-6.043504
63.130327699999725,-1.228567e-08,-6.043497
63.6495218,-1.228577e-08,-6.043499
64.16295979999995,-1.228553e-08,-6.043507
64.68696160000036,-1.228482e-08,-6.043505
65.21959440000046,-1.228483e-08,-6.0435
65.7369604000005,-1.228392e-08,-6.043501
66.2587897000003,-1.228395e-08,-6.043506
66.7845199000003,-1.2283e-08,-6.043505
67.31460040000002,-1.228208e-08,-6.043499
67.8645004,-1.22822e-08,-6.043497
68.39051780000045,-1.228103e-08,-6.043498
68.91866430000027,-1.228129e-08,-6.0435
69.45687120000002,-1.228102e-08,-6.043496
69.98931249999987,-1.228026e-08,-6.043495
70.52304340000046,-1.227969e-08,-6.043496
71.05479560000003,-1.227896e-08,-6.043495
71.58969859999979,-1.227827e-08,-6.043485
72.12386969999989,-1.227955e-08,-6.043491
72.66303990000051,-1.227863e-08,-6.043497
73.19814010000027,-1.227816e-08,-6.043486
73.74810780000007,-1.227748e-08,-6.043495
74.28101310000056,-1.227728e-08,-6.043492
74.82064629999968,-1.227529e-08,-6.043489
75.35818800000015,-1.227634e-08,-6.043492
75.89388080000026,-1.227563e-08,-6.043486
76.43099220000022,-1.227558e-08,-6.043485
76.97252420000041,-1.227417e-08,-6.043494
77.51585020000039,-1.227542e-08,-6.043485
78.06113819999973,-1.227444e-08,-6.043481
78.63065590000042,-1.227369e-08,-6.043486
79.17497670000012,-1.227341e-08,-6.043486
79.71686969999973,-1.227336e-08,-6.043488
80.26481779999995,-1.22731e-08,-6.04349
80.81163300000026,-1.227172e-08,-6.043483
81.36691859999974,-1.227249e-08,-6.043476
81.91626470000028,-1.227229e-08,-6.04349
82.48310769999989,-1.227041e-08,-6.043484
83.02556830000049,-1.227039e-08,-6.04348
83.57373520000056,-1.227011e-08,-6.04347
84.11576669999977,-1.227028e-08,-6.043482
84.65792450000026,-1.22685e-08,-6.043483
85.20644210000046,-1.226798e-08,-6.043483
85.75165319999996,-1.226783e-08,-6.043486
86.29357290000007,-1.226774e-08,-6.043484
86.84939510000004,-1.226708e-08,-6.043475
87.41080710000006,-1.226633e-08,-6.043479
87.95868580000024,-1.226647e-08,-6.043475
88.51289170000018,-1.226553e-08,-6.043478
89.07682010000008,-1.226549e-08,-6.043478
89.63658010000017,-1.22661e-08,-6.043476
90.19699450000007,-1.226382e-08,-6.04347
90.78959579999992,-1.22809e-08,-6.043468
91.34582779999982,-1.226564e-08,-6.043462
91.90915370000039,-1.228092e-08,-6.043472
92.4871006000003,-1.226553e-08,-6.043466
93.09568300000046,-1.226312e-08,-6.043477
93.6501159999998,-1.277246e-08,-6.043469
94.19049020000057,-1.251043e-08,-6.043466
94.74457170000005,-1.246755e-08,-6.043462
95.2973248999997,-1.246503e-08,-6.043465
95.85107049999988,-1.245719e-08,-6.043465
96.40488060000007,-1.246021e-08,-6.043462
96.95586329999969,-1.245805e-08,-6.043465
97.5167548999998,-1.245266e-08,-6.043472
98.07485900000029,-1.244983e-08,-6.04346
98.62943939999968,-1.244417e-08,-6.043462
99.18649580000056,-1.24374e-08,-6.043461
99.74384370000007,-1.244685e-08,-6.043457
100.30483189999995,-1.243912e-08,-6.043458
100.86914570000044,-1.243953e-08,-6.043461
101.42996560000029,-1.243752e-08,-6.043466
101.99490690000039,-1.243821e-08,-6.043461
102.56625020000047,-1.243306e-08,-6.043459
103.13411150000047,-1.243269e-08,-6.043453
103.70142570000007,-1.242864e-08,-6.043453
104.2715092999997,-1.243277e-08,-6.043449
104.84271510000053,-1.242609e-08,-6.04345
105.4148439999999,-1.24282e-08,-6.043453
105.98566500000015,-1.242712e-08,-6.04345
106.55808369999977,-1.242583e-08,-6.043456
107.15113360000032,-1.242212e-08,-6.043453
107.74534709999989,-1.24242e-08,-6.043447
108.31475049999972,-1.242544e-08,-6.043451
108.88982430000033,-1.242279e-08,-6.04344
109.46471500000007,-1.242122e-08,-6.043443
110.04833109999981,-1.241844e-08,-6.043453
110.62917689999995,-1.24185e-08,-6.043449
111.2126618000002,-1.241759e-08,-6.043448
111.80425830000058,-1.241606e-08,-6.04345
112.40016990000004,-1.241527e-08,-6.043453
112.97298510000019,-1.241535e-08,-6.043447
113.55476120000003,-1.241412e-08,-6.04345
114.13323649999984,-1.241483e-08,-6.043449
114.71073160000014,-1.241233e-08,-6.043447
115.29228620000049,-1.241386e-08,-6.043443
115.88017910000053,-1.241029e-08,-6.043447
116.46914110000034,-1.24109e-08,-6.043443
117.0643170000003,-1.240912e-08,-6.04343
117.64993870000035,-1.240793e-08,-6.043438
118.24253719999979,-1.240877e-08,-6.043439
118.83054220000031,-1.240807e-08,-6.043437
119.43574950000038,-1.240961e-08,-6.043447
120.02903969999988,-1.240512e-08,-6.043438
120.61498380000012,-1.240516e-08,-6.043435
121.22461639999983,-1.240381e-08,-6.043441
121.81474010000056,-1.240472e-08,-6.043442
122.41003490000003,-1.240435e-08,-6.043431
123.01296420000017,-1.240287e-08,-6.043435
123.6087164999999,-1.220618e-08,-6.043434
124.21095810000043,-1.221586e-08,-6.043427
124.81614379999974,-1.222686e-08,-6.043429
125.4183665999999,-1.223168e-08,-6.043429
126.03377619999992,-1.223382e-08,-6.043428
126.63988080000036,-1.223524e-08,-6.043426
127.26287500000035,-1.223517e-08,-6.043423
127.88979459999973,-1.223584e-08,-6.043422
128.49299320000046,-1.223738e-08,-6.043425
129.11170289999973,-1.223715e-08,-6.04343
129.71884279999995,-1.223551e-08,-6.043429
130.33738369999992,-1.22357e-08,-6.043417
130.96295740000005,-1.22366e-08,-6.043429
131.5784179000002,-1.223702e-08,-6.043432
132.19218290000026,-1.223584e-08,-6.043424
132.82083620000049,-1.223548e-08,-6.04342
133.43833369999993,-1.223568e-08,-6.043425
134.05212870000014,-1.223429e-08,-6.043422
134.6725395000003,-1.223495e-08,-6.04342
135.29218910000054,-1.223503e-08,-6.043423
135.91282740000042,-1.223475e-08,-6.043427
136.54218760000003,-1.223447e-08,-6.043421
137.15958969999974,-1.223502e-08,-6.043408
137.79072390000056,-1.223363e-08,-6.043411
138.42329359999985,-1.223267e-08,-6.043422
139.04838650000056,-1.223341e-08,-6.043419
139.7084808999998,-1.223244e-08,-6.04342
140.34854929999983,-1.223303e-08,-6.043415
140.9747325999997,-1.223225e-08,-6.043418
141.60223360000055,-1.223199e-08,-6.043409
142.2409886000005,-1.223134e-08,-6.043415
142.86971100000028,-1.223262e-08,-6.043415
143.50172600000042,-1.223114e-08,-6.043417
144.1375506000004,-1.223012e-08,-6.043422
144.77285980000033,-1.222969e-08,-6.043415
145.40766660000008,-1.223014e-08,-6.043412
146.04151869999987,-1.222948e-08,-6.043417
146.67755829999987,-1.222883e-08,-6.043413
147.32253000000037,-1.222952e-08,-6.043407
147.9647474000003,-1.222938e-08,-6.043405
148.6086978000003,-1.222811e-08,-6.04341
149.24389930000052,-1.222698e-08,-6.043406
149.89492210000026,-1.222634e-08,-6.043405
150.5381870000001,-1.223866e-08,-6.0434
151.18383470000026,-1.222842e-08,-6.043396
151.82794420000027,-1.224209e-08,-6.0434
152.48531120000007,-1.222836e-08,-6.043398
153.13545160000012,-1.222654e-08,-6.043405
153.77918709999994,-1.277448e-08,-6.0434
154.4267603999997,-1.259438e-08,-6.04339
155.0809844000005,-1.257688e-08,-6.043383
155.74425789999987,-1.256268e-08,-6.043404
