Time (s),Current (A),Voltage (V)
0.2306259000006321,-8.424055e-09,-3.021581
0.8470532999999705,-8.417012e-09,-3.021582
1.362298500000179,-8.409627e-09,-3.021579
1.8765594000005876,-8.401976e-09,-3.021576
2.3812379999999393,-8.393926e-09,-3.021578
2.8834435000007943,-8.386349e-09,-3.021572
3.385061300000416,-8.381595e-09,-3.021577
3.888756100000137,-8.373367e-09,-3.021575
4.391553500000555,-8.366309e-09,-3.021574
4.893058100000417,-8.361019e-09,-3.021577
5.39332530000047,-8.353295e-09,-3.021578
5.908213900000192,-8.347439e-09,-3.021582
6.4133670000001075,-8.340687e-09,-3.021572
6.916119900000012,-8.335839e-09,-3.02158
7.428080300000147,-8.329258e-09,-3.02158
7.943647099999907,-8.323096e-09,-3.021579
8.45819290000054,-8.318336e-09,-3.021571
8.971029400000589,-8.312207e-09,-3.021571
9.47684500000014,-8.305579e-09,-3.021575
9.978608500000519,-8.300503e-09,-3.021569
10.48409250000077,-8.296273e-09,-3.021575
10.985288200000468,-8.290043e-09,-3.021571
11.488761000000522,-8.28392e-09,-3.021574
11.99191670000073,-8.279882e-09,-3.021582
12.496062100000017,-8.274843e-09,-3.021579
12.998639400000684,-8.269038e-09,-3.021578
13.50449910000043,-8.264474e-09,-3.021577
14.004893300000731,-8.260048e-09,-3.021575
14.523839800000133,-8.255077e-09,-3.021571
15.028783200000362,-8.250199e-09,-3.021564
15.535510500000782,-8.245232e-09,-3.021579
16.03761570000006,-8.241664e-09,-3.021574
16.55022100000042,-8.23645e-09,-3.021576
17.06499310000072,-8.232457e-09,-3.021573
17.57886090000011,-8.228223e-09,-3.021571
18.078948900000796,-8.224368e-09,-3.021568
18.581075400000373,-8.219099e-09,-3.021568
19.085954800000763,-8.214231e-09,-3.021571
19.586643399999957,-8.210913e-09,-3.021573
20.10002160000022,-8.207051e-09,-3.021562
20.601170800000546,-8.202575e-09,-3.021573
21.10618650000015,-8.198966e-09,-3.021573
21.611898099999962,-8.194921e-09,-3.021572
22.11506300000019,-8.190897e-09,-3.021572
22.618269800000235,-8.187304e-09,-3.021576
23.122479800000292,-8.184378e-09,-3.021577
23.624157400000513,-8.179187e-09,-3.021571
24.126824100000704,-8.175866e-09,-3.02157
24.62803310000072,-8.1728e-09,-3.02157
25.143102800000634,-8.169024e-09,-3.021574
25.650043100000403,-8.166354e-09,-3.021571
26.154622900000504,-8.160969e-09,-3.021571
26.658737900000233,-8.157388e-09,-3.021577
27.159623900000042,-8.155272e-09,-3.021565
27.659053700000186,-8.150452e-09,-3.021564
28.173177000000578,-8.147072e-09,-3.021573
28.677606000000196,-8.145134e-09,-3.02157
29.192383900000095,-8.141635e-09,-3.021565
29.692896999999903,-8.138609e-09,-3.021562
30.206977499999994,-8.134948e-09,-3.021574
30.71300969999993,-8.131426e-09,-3.021571
31.21664890000011,-8.128492e-09,-3.021563
31.7215898000004,-8.126361e-09,-3.021572
32.236547299999984,-8.122892e-09,-3.021566
32.74141839999993,-8.119798e-09,-3.021569
33.25631610000073,-8.116766e-09,-3.021573
33.76206340000044,-8.11318e-09,-3.021572
34.26286010000058,-8.110656e-09,-3.021569
34.76693280000018,-8.107839e-09,-3.021572
35.272859900000185,-8.103934e-09,-3.02157
35.77673240000058,-8.101516e-09,-3.021568
36.30127940000057,-8.098232e-09,-3.021567
36.81238209999992,-8.095957e-09,-3.021565
37.31360089999998,-8.093529e-09,-3.021575
37.81781350000074,-8.091074e-09,-3.021565
38.318694000000505,-8.087405e-09,-3.021577
38.82355559999996,-8.085387e-09,-3.021571
39.32653470000059,-8.083291e-09,-3.021573
39.83064580000064,-8.080017e-09,-3.021579
40.33359980000023,-8.076532e-09,-3.021588
40.84087090000048,-8.075148e-09,-3.02158
41.347934299999906,-8.072044e-09,-3.021581
41.8518423000005,-8.069709e-09,-3.021582
42.352925800000776,-8.067512e-09,-3.021582
42.855091500000526,-8.066046e-09,-3.021582
43.36040690000027,-8.061686e-09,-3.021586
43.86576620000051,-8.058478e-09,-3.021584
44.38072800000009,-8.055414e-09,-3.021588
44.88295840000046,-8.053955e-09,-3.021585
45.387885500000266,-8.052859e-09,-3.021585
45.89114370000061,-8.050079e-09,-3.021581
46.39852340000016,-8.046451e-09,-3.021584
46.90547730000071,-8.045436e-09,-3.021579
47.41091300000062,-8.042881e-09,-3.021582
47.91303659999994,-8.039958e-09,-3.021582
48.416988500000116,-8.037346e-09,-3.021574
48.92105609999999,-8.03719e-09,-3.021575
49.427669000000606,-8.034184e-09,-3.021574
49.9296901000007,-8.030435e-09,-3.02157
50.4430112,-8.027754e-09,-3.021577
50.95041029999993,-8.026255e-09,-3.021569
51.45745650000026,-8.024927e-09,-3.021573
51.96449180000036,-8.023569e-09,-3.021573
52.479654600000686,-8.021206e-09,-3.021568
52.987712699999975,-8.019329e-09,-3.021576
53.49037040000076,-8.015988e-09,-3.021571
53.99466500000017,-8.014786e-09,-3.021577
54.504373800000394,-8.01359e-09,-3.021574
55.010368799999924,-8.010403e-09,-3.021577
55.51336489999994,-8.007526e-09,-3.021574
56.01837590000014,-8.006492e-09,-3.021574
56.52188540000043,-8.004647e-09,-3.021584
57.02265990000069,-8.001651e-09,-3.021585
57.52315120000003,-8.000284e-09,-3.021586
58.026266200000464,-7.99761e-09,-3.021574
58.53039700000045,-7.995865e-09,-3.021577
59.03582740000002,-7.99407e-09,-3.021582
59.54221180000059,-7.992088e-09,-3.021582
60.04808540000067,-7.990444e-09,-3.02158
60.56090200000017,-7.988313e-09,-3.021578
61.079245200000514,-7.987347e-09,-3.021583
61.59026520000043,-7.984493e-09,-3.021574
62.098052800000005,-7.981971e-09,-3.02157
62.60701340000014,-7.979333e-09,-3.02158
