Time (s),Current (A),Voltage (V)
0.33748319999995147,-4.898651e-08,-30.21518
0.8392354999996314,-4.897686e-08,-30.21521
1.3400124999998297,-4.896668e-08,-30.21524
1.8426941999996416,-4.895983e-08,-30.21523
2.3504469999998037,-4.895227e-08,-30.2152
2.8532883999996557,-4.894252e-08,-30.21515
3.3560700999996698,-4.893479e-08,-30.21515
3.857452500000363,-4.892629e-08,-30.21519
4.363155799999731,-4.891907e-08,-30.21526
4.864010100000087,-4.891256e-08,-30.21525
5.364963899999566,-4.890508e-08,-30.21524
5.879333900000347,-4.889935e-08,-30.21517
6.386168600000019,-4.88901e-08,-30.2152
6.890048000000206,-4.888351e-08,-30.21523
7.394139600000017,-4.887724e-08,-30.21527
7.909113300000172,-4.887114e-08,-30.21517
8.414429499999642,-4.886565e-08,-30.21523
8.916178899999977,-4.886087e-08,-30.21519
9.41952880000008,-4.885393e-08,-30.21523
9.923219199999949,-4.884796e-08,-30.21517
10.425624599999537,-4.884129e-08,-30.2151
10.92985520000002,-4.883699e-08,-30.21512
11.43347519999952,-4.88324e-08,-30.21515
11.939927200000056,-4.88261e-08,-30.21514
12.44261329999972,-4.882153e-08,-30.21515
12.945812199999637,-4.881679e-08,-30.21518
13.447656399999687,-4.881285e-08,-30.21523
13.952791599999728,-4.8808e-08,-30.21511
14.457553000000189,-4.880431e-08,-30.21516
14.957864199999676,-4.879879e-08,-30.21517
15.472041899999567,-4.879442e-08,-30.21515
15.985657199999878,-4.879028e-08,-30.21527
16.489795800000138,-4.878777e-08,-30.21512
17.004723600000034,-4.878353e-08,-30.21526
17.50473989999955,-4.877812e-08,-30.21515
18.01050380000015,-4.877667e-08,-30.21521
18.512961200000063,-4.877191e-08,-30.21521
19.013662899999872,-4.876681e-08,-30.21516
19.517468000000008,-4.87641e-08,-30.21522
20.032254300000204,-4.876147e-08,-30.2152
20.536734700000125,-4.875912e-08,-30.21515
21.037637200000063,-4.875374e-08,-30.21524
21.540654399999767,-4.874936e-08,-30.21516
22.055648399999882,-4.874582e-08,-30.21519
22.559343500000068,-4.874332e-08,-30.21518
23.073739299999943,-4.874092e-08,-30.2152
23.58940629999961,-4.873738e-08,-30.21526
24.094395399999485,-4.873457e-08,-30.21523
24.59499700000015,-4.873224e-08,-30.21521
25.09863359999963,-4.872791e-08,-30.21518
25.613662200000363,-4.872593e-08,-30.21511
26.127633099999912,-4.87235e-08,-30.21519
26.62878019999971,-4.872035e-08,-30.21526
27.131233899999643,-4.871831e-08,-30.21524
27.643449899999723,-4.871544e-08,-30.21522
28.145728800000143,-4.871245e-08,-30.21524
28.660565099999985,-4.871002e-08,-30.21521
29.16279510000004,-4.870738e-08,-30.2152
29.67786410000008,-4.870466e-08,-30.21522
30.17863649999981,-4.870297e-08,-30.2152
30.695627400000376,-4.869849e-08,-30.21526
31.20467159999953,-4.869605e-08,-30.21531
31.708462800000234,-4.869581e-08,-30.21525
32.21059400000013,-4.86909e-08,-30.21516
32.712521299999935,-4.868946e-08,-30.21513
33.224771399999554,-4.868863e-08,-30.21515
33.7255696000002,-4.868627e-08,-30.21507
34.23946739999974,-4.868285e-08,-30.2151
34.74069789999976,-4.868123e-08,-30.21505
35.24281239999982,-4.867919e-08,-30.21506
35.758110200000374,-4.867657e-08,-30.21511
36.26163429999997,-4.867493e-08,-30.21509
36.776123599999664,-4.867292e-08,-30.21507
37.29008160000012,-4.866998e-08,-30.21507
37.792320700000346,-4.866904e-08,-30.21507
38.29338050000024,-4.866624e-08,-30.21512
38.79753520000031,-4.866433e-08,-30.21505
39.304396100000304,-4.866309e-08,-30.21507
39.81938900000023,-4.866162e-08,-30.21517
40.33458210000026,-4.865909e-08,-30.21512
40.83765560000029,-4.865857e-08,-30.21512
41.33935349999956,-4.865738e-08,-30.21504
41.84169910000037,-4.865539e-08,-30.21508
42.348627000000306,-4.865193e-08,-30.21506
42.854674299999715,-4.86516e-08,-30.21511
43.358626999999615,-4.864848e-08,-30.21515
43.86166669999966,-4.8646e-08,-30.21511
44.367743799999516,-4.864504e-08,-30.21505
44.87176129999989,-4.864259e-08,-30.21507
45.37375119999979,-4.864192e-08,-30.21512
