Time (s),Current (A),Voltage (V)
1.366899500000045,-1.263522e-08,-4.6797
1.8096290999999383,-1.244887e-08,-4.679696
2.3230435999998917,-1.230861e-08,-4.679695
2.828449300000102,-1.220867e-08,-4.679697
3.3421965,-1.21311e-08,-4.679702
3.848827300000039,-1.206935e-08,-4.679704
4.3543873000000985,-1.201885e-08,-4.679702
4.860760199999959,-1.197553e-08,-4.679701
5.3616603999998915,-1.193657e-08,-4.679708
5.866371600000093,-1.190254e-08,-4.679707
6.38199510000004,-1.186997e-08,-4.679706
6.887381499999947,-1.184163e-08,-4.679702
7.388866700000108,-1.181631e-08,-4.679707
7.894272000000001,-1.179266e-08,-4.679701
8.409591699999964,-1.176944e-08,-4.679705
8.912264199999981,-1.175095e-08,-4.679698
9.412667699999929,-1.173192e-08,-4.679697
9.914960300000075,-1.171346e-08,-4.679694
10.418317699999989,-1.169578e-08,-4.679707
10.933396500000072,-1.168013e-08,-4.679705
11.435515699999996,-1.166421e-08,-4.679707
11.940982600000098,-1.165136e-08,-4.679698
12.443677900000012,-1.163772e-08,-4.679694
12.95926089999989,-1.162495e-08,-4.6797
13.474891500000012,-1.161286e-08,-4.6797
13.990206700000044,-1.160126e-08,-4.679701
14.503800100000035,-1.159075e-08,-4.679691
15.004695999999967,-1.15814e-08,-4.679694
15.520646599999964,-1.157162e-08,-4.679695
16.022443600000088,-1.156293e-08,-4.679692
16.524348500000087,-1.155413e-08,-4.679703
17.030426900000066,-1.154676e-08,-4.679691
17.532328000000007,-1.153925e-08,-4.679695
18.03878490000011,-1.15327e-08,-4.6797
18.53980989999991,-1.15254e-08,-4.679697
19.04319570000007,-1.151953e-08,-4.679696
19.548985800000082,-1.151343e-08,-4.679695
20.053671299999905,-1.150784e-08,-4.679689
20.55896699999994,-1.150198e-08,-4.679692
21.06677979999995,-1.149695e-08,-4.679697
21.573278399999936,-1.149258e-08,-4.679692
22.075559800000065,-1.1488e-08,-4.679691
22.578355500000043,-1.148294e-08,-4.679694
23.079611099999966,-1.147898e-08,-4.679694
23.581039200000077,-1.147508e-08,-4.679693
24.082926099999895,-1.147001e-08,-4.679694
24.589451099999906,-1.146711e-08,-4.679696
25.094869100000096,-1.146349e-08,-4.67969
25.600412300000016,-1.145962e-08,-4.679691
26.102803900000026,-1.145638e-08,-4.679689
26.60658770000009,-1.145273e-08,-4.679685
27.121449299999995,-1.14498e-08,-4.679691
27.62194700000009,-1.14466e-08,-4.67969
28.12623389999999,-1.14444e-08,-4.679695
28.631061600000066,-1.144092e-08,-4.679688
29.135483900000054,-1.143781e-08,-4.679695
29.63791779999997,-1.143604e-08,-4.679688
30.144653999999946,-1.143305e-08,-4.67969
30.6603427,-1.14302e-08,-4.679689
31.175938000000087,-1.142812e-08,-4.679688
31.678176099999973,-1.142504e-08,-4.679701
32.17962560000001,-1.142325e-08,-4.679694
32.68118649999997,-1.142045e-08,-4.679701
33.1840936000001,-1.141867e-08,-4.679691
33.68710759999999,-1.141845e-08,-4.679695
34.19243819999997,-1.141546e-08,-4.679692
34.69524679999995,-1.141242e-08,-4.679691
35.211556599999994,-1.141123e-08,-4.679687
35.71460139999999,-1.140912e-08,-4.679683
36.23041039999998,-1.140671e-08,-4.679686
36.73349510000003,-1.14051e-08,-4.679683
37.23969000000011,-1.140315e-08,-4.679686
37.745984200000066,-1.140162e-08,-4.679688
38.25212940000006,-1.139993e-08,-4.679679
38.75328310000009,-1.139834e-08,-4.679679
39.26909210000008,-1.13959e-08,-4.679679
39.77211740000007,-1.139508e-08,-4.679685
40.287520000000086,-1.139372e-08,-4.679674
40.7882881999999,-1.139277e-08,-4.679685
41.291407200000094,-1.139143e-08,-4.679682
41.797506500000054,-1.138967e-08,-4.679678
42.30233599999997,-1.138736e-08,-4.679677
42.80485550000003,-1.138671e-08,-4.679675
43.31153180000001,-1.138489e-08,-4.679681
43.8160855000001,-1.138419e-08,-4.679679
44.3192160000001,-1.13825e-08,-4.679679
44.83466130000011,-1.1381e-08,-4.679682
45.3366003000001,-1.138002e-08,-4.67968
45.83938020000005,-1.13792e-08,-4.679679
46.34352349999995,-1.137743e-08,-4.67968
46.848110500000075,-1.137625e-08,-4.679679
47.350562800000034,-1.137467e-08,-4.679675
47.851850199999944,-1.137419e-08,-4.67967
48.35674889999996,-1.137245e-08,-4.679682
48.86123980000002,-1.137125e-08,-4.679673
49.36489469999992,-1.137072e-08,-4.679666
49.86829160000002,-1.136946e-08,-4.67967
50.38436520000005,-1.136847e-08,-4.679673
50.88621779999994,-1.136725e-08,-4.67968
51.388594499999954,-1.136621e-08,-4.679668
51.8917328,-1.136569e-08,-4.679668
52.39679860000001,-1.13649e-08,-4.679669
52.90131139999994,-1.136383e-08,-4.679665
53.40462129999992,-1.136274e-08,-4.679667
53.90841529999989,-1.136167e-08,-4.679666
54.41102049999995,-1.136123e-08,-4.679667
54.91603379999992,-1.135996e-08,-4.679665
55.431381399999964,-1.135876e-08,-4.679669
55.93366139999989,-1.135759e-08,-4.679668
56.440416400000004,-1.135698e-08,-4.679661
56.95803550000005,-1.135665e-08,-4.679649
57.4587497,-1.135539e-08,-4.679674
57.9710735000001,-1.135529e-08,-4.679651
58.48451449999993,-1.135339e-08,-4.679654
58.99219210000001,-1.13534e-08,-4.679665
59.49837610000009,-1.135292e-08,-4.679654
60.01525949999996,-1.135121e-08,-4.679657
60.526738699999896,-1.135092e-08,-4.679654
61.03618819999997,-1.134982e-08,-4.679648
61.54483129999994,-1.134919e-08,-4.679648
62.05267640000011,-1.134827e-08,-4.679654
62.56254160000003,-1.134744e-08,-4.679657
63.07829629999992,-1.134715e-08,-4.679664
63.59426439999993,-1.134575e-08,-4.679656
64.10699629999999,-1.134562e-08,-4.67966
64.6199822000001,-1.134495e-08,-4.679655
65.13794609999991,-1.134414e-08,-4.679659
65.65745739999988,-1.134308e-08,-4.679646
66.18460550000009,-1.134222e-08,-4.679648
66.70404529999996,-1.134207e-08,-4.679644
67.21795270000007,-1.134122e-08,-4.679645
67.73867210000003,-1.134054e-08,-4.679658
68.2594188999999,-1.133956e-08,-4.679648
68.79670239999996,-1.134003e-08,-4.679648
69.32969630000002,-1.133899e-08,-4.679651
69.85838910000007,-1.133791e-08,-4.679645
70.39456670000004,-1.13386e-08,-4.679653
70.92681379999999,-1.133659e-08,-4.679646
71.46434169999998,-1.133658e-08,-4.679652
71.98950949999994,-1.13359e-08,-4.679644
72.51691469999992,-1.133487e-08,-4.679646
73.06147549999991,-1.133505e-08,-4.679646
73.59667519999994,-1.133406e-08,-4.679643
74.13866839999991,-1.133288e-08,-4.67965
74.69018879999999,-1.13327e-08,-4.679649
75.24648739999998,-1.133263e-08,-4.679641
75.7823519000001,-1.133175e-08,-4.679643
76.31580540000004,-1.133047e-08,-4.679646
76.85406119999993,-1.133113e-08,-4.679642
77.39252209999995,-1.133068e-08,-4.679646
77.95050579999997,-1.132944e-08,-4.679637
78.4934553999999,-1.132924e-08,-4.679643
79.03152449999993,-1.132855e-08,-4.679644
79.56672150000009,-1.132774e-08,-4.67964
80.11498989999996,-1.132643e-08,-4.679628
80.64960339999993,-1.13263e-08,-4.679639
81.20582749999994,-1.132619e-08,-4.679633
81.74678709999989,-1.13265e-08,-4.679636
82.34056639999994,-1.132624e-08,-4.679637
82.89717870000004,-1.132451e-08,-4.67964
83.4621975,-1.132394e-08,-4.679636
84.00838410000006,-1.132298e-08,-4.679636
84.54402469999991,-1.132297e-08,-4.679636
85.08289330000002,-1.132273e-08,-4.679635
85.64139040000009,-1.132284e-08,-4.679635
86.1777982000001,-1.132197e-08,-4.679625
86.72040519999996,-1.132045e-08,-4.679631
87.27496330000008,-1.132003e-08,-4.679629
87.8265828000001,-1.132007e-08,-4.679633
88.36997180000003,-1.131989e-08,-4.679627
88.91112950000002,-1.13198e-08,-4.679636
89.46779979999997,-1.131919e-08,-4.679636
90.04064689999996,-1.131926e-08,-4.679633
90.5849080999999,-1.1329e-08,-4.679626
91.14661950000004,-1.13187e-08,-4.679629
91.70047939999995,-1.132863e-08,-4.679632
92.26485950000006,-1.131605e-08,-4.679619
92.81372179999994,-1.131647e-08,-4.67962
93.37693940000008,-1.136028e-08,-4.67961
93.93155049999996,-1.157701e-08,-4.679619
94.47956829999998,-1.146793e-08,-4.679612
95.04444059999992,-1.145203e-08,-4.679618
95.59695149999993,-1.145089e-08,-4.679614
96.15227170000003,-1.144406e-08,-4.679615
96.71106020000002,-1.144061e-08,-4.679605
97.27548860000002,-1.143834e-08,-4.679608
97.83348049999995,-1.143649e-08,-4.679614
98.39250590000006,-1.143452e-08,-4.679603
98.95216060000007,-1.143259e-08,-4.679604
99.51632829999994,-1.143029e-08,-4.679614
100.08195419999993,-1.142959e-08,-4.679611
100.65961659999994,-1.142855e-08,-4.679609
101.24248579999994,-1.142353e-08,-4.679608
101.82117169999992,-1.142616e-08,-4.679607
102.39310730000011,-1.141945e-08,-4.679607
102.96565600000008,-1.141972e-08,-4.679598
103.53334199999995,-1.142037e-08,-4.679596
104.12161190000006,-1.141829e-08,-4.679607
104.71550750000006,-1.141632e-08,-4.679609
105.30165250000005,-1.141418e-08,-4.679597
